,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
3057,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
3058,THEFT F/AUTO,Navy Yard,2019,359
3059,THEFT/OTHER,Columbia Heights,2019,1892
3060,THEFT/OTHER,Shaw,2019,1837
3061,THEFT/OTHER,Adams Morgan,2019,635
3062,THEFT/OTHER,Petworth,2019,501
3063,THEFT F/AUTO,Shaw,2019,1837
3064,THEFT/OTHER,Adams Morgan,2019,635
3065,THEFT F/AUTO,Columbia Heights,2019,1892
3066,THEFT/OTHER,Shaw,2019,1837
3067,THEFT F/AUTO,Shaw,2019,1837
3068,THEFT F/AUTO,Shaw,2019,1837
3069,THEFT F/AUTO,Shaw,2019,1837
3070,THEFT/OTHER,Dupont Circle,2019,1134
3071,THEFT/OTHER,Petworth,2019,501
3072,THEFT/OTHER,Columbia Heights,2019,1892
3073,THEFT/OTHER,U Street Corridor,2019,288
3074,THEFT/OTHER,Petworth,2019,501
3075,THEFT F/AUTO,Columbia Heights,2019,1892
3076,THEFT/OTHER,Dupont Circle,2019,1134
3077,THEFT F/AUTO,Dupont Circle,2019,1134
3078,THEFT/OTHER,NoMa,2019,441
3079,THEFT/OTHER,Capitol Hill,2019,1598
3080,THEFT/OTHER,Columbia Heights,2019,1892
3081,BURGLARY,Navy Yard,2019,359
3082,THEFT F/AUTO,Capitol Hill,2019,1598
3083,THEFT F/AUTO,Dupont Circle,2019,1134
3084,ROBBERY,Shaw,2019,1837
3085,THEFT F/AUTO,Capitol Hill,2019,1598
3086,THEFT F/AUTO,Columbia Heights,2019,1892
3087,THEFT/OTHER,Columbia Heights,2019,1892
3088,MOTOR VEHICLE THEFT,Anacostia,2019,248
3089,THEFT/OTHER,Petworth,2019,501
3090,THEFT/OTHER,Capitol Hill,2019,1598
3091,THEFT F/AUTO,Adams Morgan,2019,635
3092,THEFT F/AUTO,Capitol Hill,2019,1598
3093,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
3094,MOTOR VEHICLE THEFT,Navy Yard,2019,359
3095,THEFT/OTHER,Petworth,2019,501
3096,THEFT F/AUTO,Shaw,2019,1837
3097,THEFT F/AUTO,Shaw,2019,1837
3098,ROBBERY,Shaw,2019,1837
3099,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
3100,THEFT F/AUTO,Capitol Hill,2019,1598
3101,THEFT F/AUTO,Capitol Hill,2019,1598
3102,MOTOR VEHICLE THEFT,Shaw,2019,1837
3103,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3104,THEFT F/AUTO,Shaw,2019,1837
3105,ROBBERY,Columbia Heights,2019,1892
3106,THEFT/OTHER,Adams Morgan,2019,635
3107,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3108,THEFT/OTHER,Adams Morgan,2019,635
3109,THEFT/OTHER,Dupont Circle,2019,1134
3110,THEFT/OTHER,Adams Morgan,2019,635
3111,THEFT/OTHER,Columbia Heights,2019,1892
3112,THEFT F/AUTO,Columbia Heights,2019,1892
3113,THEFT F/AUTO,Shaw,2019,1837
3114,THEFT F/AUTO,Petworth,2019,501
3115,THEFT F/AUTO,Dupont Circle,2019,1134
3116,THEFT F/AUTO,Columbia Heights,2019,1892
3117,THEFT/OTHER,Capitol Hill,2019,1598
3118,THEFT/OTHER,Capitol Hill,2019,1598
3119,ROBBERY,U Street Corridor,2019,288
3120,THEFT F/AUTO,Dupont Circle,2019,1134
3121,THEFT F/AUTO,Capitol Hill,2019,1598
3122,THEFT F/AUTO,Adams Morgan,2019,635
3123,THEFT F/AUTO,Columbia Heights,2019,1892
3124,THEFT/OTHER,NoMa,2019,441
3125,THEFT/OTHER,Adams Morgan,2019,635
3126,THEFT F/AUTO,Capitol Hill,2019,1598
3127,THEFT/OTHER,Shaw,2019,1837
3128,BURGLARY,Sixteenth Street Heights,2019,813
3129,THEFT/OTHER,Anacostia,2019,248
3130,THEFT/OTHER,Adams Morgan,2019,635
3131,THEFT/OTHER,Columbia Heights,2019,1892
3132,THEFT/OTHER,Dupont Circle,2019,1134
3133,THEFT/OTHER,Sixteenth Street Heights,2019,813
3134,THEFT F/AUTO,Capitol Hill,2019,1598
3135,THEFT F/AUTO,Capitol Hill,2019,1598
3136,THEFT/OTHER,Shaw,2019,1837
3137,THEFT/OTHER,U Street Corridor,2019,288
3138,THEFT/OTHER,Adams Morgan,2019,635
3139,THEFT/OTHER,Columbia Heights,2019,1892
3140,MOTOR VEHICLE THEFT,Petworth,2019,501
3141,THEFT F/AUTO,Adams Morgan,2019,635
3142,THEFT F/AUTO,Capitol Hill,2019,1598
3143,THEFT/OTHER,NoMa,2019,441
3144,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
3145,THEFT/OTHER,Navy Yard,2019,359
3146,THEFT/OTHER,Sixteenth Street Heights,2019,813
3147,THEFT/OTHER,Sixteenth Street Heights,2019,813
3148,THEFT/OTHER,Capitol Hill,2019,1598
3149,THEFT F/AUTO,Columbia Heights,2019,1892
3150,THEFT/OTHER,Petworth,2019,501
3151,THEFT F/AUTO,Columbia Heights,2019,1892
3152,THEFT/OTHER,Columbia Heights,2019,1892
3153,THEFT/OTHER,Shaw,2019,1837
3154,THEFT/OTHER,Dupont Circle,2019,1134
3155,THEFT/OTHER,Dupont Circle,2019,1134
3156,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
3157,THEFT/OTHER,NoMa,2019,441
3158,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
3159,THEFT/OTHER,NoMa,2019,441
3160,ROBBERY,Shaw,2019,1837
3161,THEFT F/AUTO,Capitol Hill,2019,1598
3162,BURGLARY,Adams Morgan,2019,635
3163,ROBBERY,Shaw,2019,1837
3164,ROBBERY,Petworth,2019,501
3165,THEFT/OTHER,Sixteenth Street Heights,2019,813
3166,THEFT F/AUTO,Capitol Hill,2019,1598
3167,THEFT/OTHER,Dupont Circle,2019,1134
3168,THEFT F/AUTO,Dupont Circle,2019,1134
3169,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2019,813
3170,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3171,ROBBERY,Shaw,2019,1837
3172,THEFT/OTHER,Columbia Heights,2019,1892
3173,ROBBERY,Anacostia,2019,248
3174,THEFT/OTHER,Capitol Hill,2019,1598
3175,THEFT/OTHER,NoMa,2019,441
3176,THEFT/OTHER,Columbia Heights,2019,1892
3177,THEFT F/AUTO,Capitol Hill,2019,1598
3178,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
3179,THEFT F/AUTO,Shaw,2019,1837
3180,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3181,THEFT F/AUTO,Dupont Circle,2019,1134
3182,MOTOR VEHICLE THEFT,NoMa,2019,441
3183,BURGLARY,Navy Yard,2019,359
3184,THEFT/OTHER,Sixteenth Street Heights,2019,813
3185,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3186,THEFT F/AUTO,NoMa,2019,441
3187,THEFT F/AUTO,Shaw,2019,1837
3188,THEFT F/AUTO,Shaw,2019,1837
3189,THEFT/OTHER,Capitol Hill,2019,1598
3190,THEFT F/AUTO,Shaw,2019,1837
3191,THEFT/OTHER,Dupont Circle,2019,1134
3192,THEFT F/AUTO,Columbia Heights,2019,1892
3193,THEFT/OTHER,Capitol Hill,2019,1598
3194,THEFT/OTHER,Adams Morgan,2019,635
3195,MOTOR VEHICLE THEFT,Navy Yard,2019,359
3196,THEFT F/AUTO,Adams Morgan,2019,635
3197,THEFT F/AUTO,Shaw,2019,1837
3198,THEFT/OTHER,Sixteenth Street Heights,2019,813
3199,THEFT F/AUTO,Shaw,2019,1837
3200,THEFT/OTHER,Navy Yard,2019,359
3201,ROBBERY,Petworth,2019,501
3202,THEFT/OTHER,Sixteenth Street Heights,2019,813
3203,THEFT/OTHER,NoMa,2019,441
3204,THEFT/OTHER,Capitol Hill,2019,1598
3205,THEFT F/AUTO,Petworth,2019,501
3206,THEFT/OTHER,Anacostia,2019,248
3207,THEFT/OTHER,Navy Yard,2019,359
3208,MOTOR VEHICLE THEFT,Adams Morgan,2019,635
3209,THEFT/OTHER,Shaw,2019,1837
3210,THEFT/OTHER,Columbia Heights,2019,1892
3211,THEFT F/AUTO,Columbia Heights,2019,1892
3212,THEFT F/AUTO,Columbia Heights,2019,1892
3213,THEFT F/AUTO,U Street Corridor,2019,288
3214,THEFT F/AUTO,Capitol Hill,2019,1598
3215,THEFT/OTHER,Shaw,2019,1837
3216,THEFT F/AUTO,Shaw,2019,1837
3217,THEFT F/AUTO,Dupont Circle,2019,1134
3218,THEFT/OTHER,Dupont Circle,2019,1134
3219,THEFT/OTHER,Dupont Circle,2019,1134
3220,THEFT/OTHER,Adams Morgan,2019,635
3221,THEFT/OTHER,Sixteenth Street Heights,2019,813
3222,THEFT F/AUTO,Capitol Hill,2019,1598
3223,ROBBERY,U Street Corridor,2019,288
3224,THEFT/OTHER,Shaw,2019,1837
3225,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2019,1598
3226,THEFT F/AUTO,Capitol Hill,2019,1598
3227,THEFT F/AUTO,Columbia Heights,2019,1892
3228,THEFT F/AUTO,Capitol Hill,2019,1598
3229,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
3230,THEFT F/AUTO,Shaw,2019,1837
3231,THEFT/OTHER,Columbia Heights,2019,1892
3232,THEFT F/AUTO,Columbia Heights,2019,1892
3233,THEFT F/AUTO,Shaw,2019,1837
3234,THEFT/OTHER,Columbia Heights,2019,1892
3235,THEFT/OTHER,Adams Morgan,2019,635
3236,THEFT/OTHER,Capitol Hill,2019,1598
3237,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3238,THEFT/OTHER,Sixteenth Street Heights,2019,813
3239,THEFT F/AUTO,Shaw,2019,1837
3240,THEFT/OTHER,Dupont Circle,2019,1134
3241,THEFT F/AUTO,U Street Corridor,2019,288
3242,THEFT/OTHER,Columbia Heights,2019,1892
3243,BURGLARY,Columbia Heights,2019,1892
3244,ROBBERY,Columbia Heights,2019,1892
3245,THEFT F/AUTO,Shaw,2019,1837
3246,ROBBERY,Capitol Hill,2019,1598
3247,SEX ABUSE,Dupont Circle,2019,1134
3248,THEFT/OTHER,Navy Yard,2019,359
3249,THEFT/OTHER,Navy Yard,2019,359
3250,THEFT/OTHER,Capitol Hill,2019,1598
3251,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
3252,THEFT/OTHER,Adams Morgan,2019,635
3253,THEFT/OTHER,Sixteenth Street Heights,2019,813
3254,THEFT F/AUTO,Dupont Circle,2019,1134
3255,THEFT/OTHER,U Street Corridor,2019,288
3256,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
3257,THEFT F/AUTO,Petworth,2019,501
3258,THEFT/OTHER,Columbia Heights,2019,1892
3259,THEFT/OTHER,Columbia Heights,2019,1892
3260,THEFT F/AUTO,NoMa,2019,441
3261,THEFT F/AUTO,Shaw,2019,1837
3262,THEFT/OTHER,Columbia Heights,2019,1892
3263,THEFT F/AUTO,NoMa,2019,441
3264,THEFT F/AUTO,Dupont Circle,2019,1134
3265,THEFT F/AUTO,Petworth,2019,501
3266,THEFT F/AUTO,Capitol Hill,2019,1598
3267,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2019,1598
3268,THEFT F/AUTO,Dupont Circle,2019,1134
3269,THEFT/OTHER,Navy Yard,2019,359
3270,THEFT F/AUTO,Columbia Heights,2019,1892
3271,THEFT/OTHER,Sixteenth Street Heights,2019,813
3272,THEFT/OTHER,NoMa,2019,441
3273,THEFT F/AUTO,Capitol Hill,2019,1598
3274,THEFT F/AUTO,Columbia Heights,2019,1892
3275,BURGLARY,Sixteenth Street Heights,2019,813
3276,THEFT/OTHER,Shaw,2019,1837
3277,THEFT F/AUTO,Petworth,2019,501
3278,THEFT F/AUTO,Anacostia,2019,248
3279,THEFT/OTHER,Columbia Heights,2019,1892
3280,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3281,THEFT F/AUTO,NoMa,2019,441
3282,THEFT/OTHER,Capitol Hill,2019,1598
3283,THEFT/OTHER,Columbia Heights,2019,1892
3284,THEFT/OTHER,Dupont Circle,2019,1134
3285,THEFT/OTHER,Adams Morgan,2019,635
3286,BURGLARY,Capitol Hill,2019,1598
3287,THEFT F/AUTO,Capitol Hill,2019,1598
3288,THEFT/OTHER,Columbia Heights,2019,1892
3289,THEFT/OTHER,NoMa,2019,441
3290,THEFT F/AUTO,Columbia Heights,2019,1892
3291,THEFT F/AUTO,Shaw,2019,1837
3292,THEFT F/AUTO,Dupont Circle,2019,1134
3293,THEFT/OTHER,Columbia Heights,2019,1892
3294,THEFT F/AUTO,Adams Morgan,2019,635
3295,THEFT/OTHER,Columbia Heights,2019,1892
3296,THEFT F/AUTO,U Street Corridor,2019,288
3297,THEFT F/AUTO,Anacostia,2019,248
3298,THEFT F/AUTO,Capitol Hill,2019,1598
3299,THEFT/OTHER,Sixteenth Street Heights,2019,813
3300,ROBBERY,Capitol Hill,2019,1598
3301,THEFT/OTHER,Petworth,2019,501
3302,THEFT/OTHER,Columbia Heights,2019,1892
3303,THEFT/OTHER,Petworth,2019,501
3304,THEFT/OTHER,Anacostia,2019,248
3305,THEFT F/AUTO,Columbia Heights,2019,1892
3306,THEFT/OTHER,Adams Morgan,2019,635
3307,THEFT/OTHER,Columbia Heights,2019,1892
3308,ROBBERY,Columbia Heights,2019,1892
3309,ROBBERY,Sixteenth Street Heights,2019,813
3310,THEFT/OTHER,Shaw,2019,1837
3311,THEFT F/AUTO,Columbia Heights,2019,1892
3312,THEFT/OTHER,Capitol Hill,2019,1598
3313,THEFT/OTHER,Columbia Heights,2019,1892
3314,THEFT/OTHER,Shaw,2019,1837
3315,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
3316,THEFT/OTHER,Adams Morgan,2019,635
3317,THEFT F/AUTO,Columbia Heights,2019,1892
3318,THEFT/OTHER,Sixteenth Street Heights,2019,813
3319,THEFT F/AUTO,Columbia Heights,2019,1892
3320,THEFT F/AUTO,Dupont Circle,2019,1134
3321,THEFT/OTHER,Anacostia,2019,248
3322,THEFT/OTHER,Columbia Heights,2019,1892
3323,THEFT F/AUTO,Columbia Heights,2019,1892
3324,THEFT/OTHER,NoMa,2019,441
3325,THEFT/OTHER,Capitol Hill,2019,1598
3326,THEFT/OTHER,Shaw,2019,1837
3327,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3328,THEFT F/AUTO,Shaw,2019,1837
3329,THEFT/OTHER,Capitol Hill,2019,1598
3330,THEFT/OTHER,Columbia Heights,2019,1892
3331,THEFT/OTHER,Anacostia,2019,248
3332,THEFT F/AUTO,Dupont Circle,2019,1134
3333,THEFT/OTHER,Petworth,2019,501
3334,THEFT/OTHER,Petworth,2019,501
3335,THEFT/OTHER,Shaw,2019,1837
3336,ROBBERY,Capitol Hill,2019,1598
3337,THEFT F/AUTO,Navy Yard,2019,359
3338,THEFT/OTHER,Shaw,2019,1837
3339,ROBBERY,Columbia Heights,2019,1892
3340,THEFT F/AUTO,Dupont Circle,2019,1134
3341,ROBBERY,Navy Yard,2019,359
3342,THEFT/OTHER,Sixteenth Street Heights,2019,813
3343,ROBBERY,Petworth,2019,501
3344,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3345,THEFT/OTHER,Sixteenth Street Heights,2019,813
3346,ROBBERY,Sixteenth Street Heights,2019,813
3347,THEFT F/AUTO,Columbia Heights,2019,1892
3348,THEFT F/AUTO,Shaw,2019,1837
3349,THEFT/OTHER,Adams Morgan,2019,635
3350,THEFT F/AUTO,Capitol Hill,2019,1598
3351,THEFT/OTHER,Capitol Hill,2019,1598
3352,THEFT F/AUTO,Capitol Hill,2019,1598
3353,THEFT/OTHER,Adams Morgan,2019,635
3354,THEFT F/AUTO,Shaw,2019,1837
3355,THEFT/OTHER,NoMa,2019,441
3356,THEFT F/AUTO,Capitol Hill,2019,1598
3357,THEFT/OTHER,Capitol Hill,2019,1598
3358,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3359,ROBBERY,Anacostia,2019,248
3360,THEFT/OTHER,Capitol Hill,2019,1598
3361,THEFT F/AUTO,Capitol Hill,2019,1598
3362,THEFT F/AUTO,Dupont Circle,2019,1134
3363,THEFT/OTHER,Capitol Hill,2019,1598
3364,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
3365,THEFT/OTHER,Columbia Heights,2019,1892
3366,THEFT/OTHER,Columbia Heights,2019,1892
3367,THEFT/OTHER,Columbia Heights,2019,1892
3368,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
3369,ROBBERY,Dupont Circle,2019,1134
3370,THEFT F/AUTO,Petworth,2019,501
3371,THEFT/OTHER,Shaw,2019,1837
3372,BURGLARY,Shaw,2019,1837
3373,THEFT F/AUTO,Capitol Hill,2019,1598
3374,THEFT/OTHER,U Street Corridor,2019,288
3375,THEFT F/AUTO,Capitol Hill,2019,1598
3376,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
3377,THEFT/OTHER,Shaw,2019,1837
3378,THEFT F/AUTO,Columbia Heights,2019,1892
3379,ROBBERY,Capitol Hill,2019,1598
3380,THEFT/OTHER,Sixteenth Street Heights,2019,813
3381,THEFT/OTHER,Columbia Heights,2019,1892
3382,THEFT/OTHER,Columbia Heights,2019,1892
3383,THEFT/OTHER,Columbia Heights,2019,1892
3384,THEFT/OTHER,Shaw,2019,1837
3385,THEFT F/AUTO,Columbia Heights,2019,1892
3386,THEFT/OTHER,NoMa,2019,441
3387,THEFT/OTHER,Shaw,2019,1837
3388,THEFT/OTHER,Columbia Heights,2019,1892
3389,MOTOR VEHICLE THEFT,Anacostia,2019,248
3390,THEFT/OTHER,Petworth,2019,501
3391,THEFT/OTHER,Capitol Hill,2019,1598
3392,THEFT/OTHER,Columbia Heights,2019,1892
3393,THEFT F/AUTO,Shaw,2019,1837
3394,THEFT/OTHER,NoMa,2019,441
3395,THEFT F/AUTO,Petworth,2019,501
3396,THEFT F/AUTO,NoMa,2019,441
3397,THEFT F/AUTO,Capitol Hill,2019,1598
3398,THEFT/OTHER,Sixteenth Street Heights,2019,813
3399,BURGLARY,Columbia Heights,2019,1892
3400,THEFT/OTHER,Capitol Hill,2019,1598
3401,THEFT/OTHER,Columbia Heights,2019,1892
3402,THEFT/OTHER,Dupont Circle,2019,1134
3403,THEFT/OTHER,Columbia Heights,2019,1892
3404,THEFT F/AUTO,Dupont Circle,2019,1134
3405,THEFT/OTHER,Columbia Heights,2019,1892
3406,THEFT/OTHER,Capitol Hill,2019,1598
3407,THEFT/OTHER,Columbia Heights,2019,1892
3408,THEFT/OTHER,Capitol Hill,2019,1598
3409,THEFT F/AUTO,Adams Morgan,2019,635
3410,THEFT/OTHER,Sixteenth Street Heights,2019,813
3411,THEFT/OTHER,Capitol Hill,2019,1598
3412,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
3413,THEFT F/AUTO,Capitol Hill,2019,1598
3414,THEFT/OTHER,Shaw,2019,1837
3415,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3416,THEFT/OTHER,Columbia Heights,2019,1892
3417,THEFT/OTHER,Columbia Heights,2019,1892
3418,THEFT F/AUTO,Capitol Hill,2019,1598
3419,BURGLARY,Columbia Heights,2019,1892
3421,THEFT/OTHER,Columbia Heights,2019,1892
3422,THEFT F/AUTO,Capitol Hill,2019,1598
3423,THEFT F/AUTO,Columbia Heights,2019,1892
3424,THEFT F/AUTO,Capitol Hill,2019,1598
3425,THEFT/OTHER,Adams Morgan,2019,635
3426,ROBBERY,Adams Morgan,2019,635
3427,THEFT/OTHER,NoMa,2019,441
3428,ROBBERY,Sixteenth Street Heights,2019,813
3429,THEFT F/AUTO,Petworth,2019,501
3430,MOTOR VEHICLE THEFT,Navy Yard,2019,359
3431,THEFT/OTHER,Petworth,2019,501
3432,ROBBERY,Sixteenth Street Heights,2019,813
3433,THEFT/OTHER,Capitol Hill,2019,1598
3434,BURGLARY,Anacostia,2019,248
3435,ROBBERY,Columbia Heights,2019,1892
3436,THEFT/OTHER,Capitol Hill,2019,1598
3437,THEFT F/AUTO,Capitol Hill,2019,1598
3438,THEFT/OTHER,Capitol Hill,2019,1598
3439,ROBBERY,Shaw,2019,1837
3440,THEFT/OTHER,Dupont Circle,2019,1134
3441,THEFT/OTHER,Petworth,2019,501
3442,THEFT F/AUTO,Anacostia,2019,248
3443,THEFT/OTHER,Columbia Heights,2019,1892
3444,THEFT/OTHER,Adams Morgan,2019,635
3445,THEFT F/AUTO,Capitol Hill,2019,1598
3446,THEFT/OTHER,Capitol Hill,2019,1598
3447,THEFT F/AUTO,U Street Corridor,2019,288
3448,THEFT F/AUTO,Shaw,2019,1837
3449,THEFT/OTHER,Capitol Hill,2019,1598
3450,THEFT F/AUTO,Navy Yard,2019,359
3451,THEFT/OTHER,Shaw,2019,1837
3452,THEFT/OTHER,Dupont Circle,2019,1134
3453,THEFT F/AUTO,Columbia Heights,2019,1892
3454,MOTOR VEHICLE THEFT,Shaw,2019,1837
3455,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
3456,THEFT F/AUTO,Capitol Hill,2019,1598
3457,THEFT F/AUTO,Capitol Hill,2019,1598
3458,ROBBERY,Shaw,2019,1837
3459,THEFT/OTHER,Shaw,2019,1837
3460,THEFT F/AUTO,Columbia Heights,2019,1892
3461,THEFT F/AUTO,Adams Morgan,2019,635
3462,THEFT/OTHER,Adams Morgan,2019,635
3463,ROBBERY,Columbia Heights,2019,1892
3464,THEFT F/AUTO,Capitol Hill,2019,1598
3465,THEFT/OTHER,Shaw,2019,1837
3466,THEFT F/AUTO,Capitol Hill,2019,1598
3467,THEFT/OTHER,Capitol Hill,2019,1598
3468,BURGLARY,Capitol Hill,2019,1598
3469,THEFT F/AUTO,Dupont Circle,2019,1134
3470,THEFT F/AUTO,Capitol Hill,2019,1598
3471,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
3472,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3473,THEFT F/AUTO,Dupont Circle,2019,1134
3474,THEFT/OTHER,NoMa,2019,441
3475,ROBBERY,Dupont Circle,2019,1134
3476,THEFT/OTHER,Columbia Heights,2019,1892
3477,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
3478,THEFT/OTHER,Shaw,2019,1837
3479,THEFT/OTHER,Dupont Circle,2019,1134
3480,THEFT/OTHER,Adams Morgan,2019,635
3481,THEFT/OTHER,Adams Morgan,2019,635
3482,THEFT/OTHER,Capitol Hill,2019,1598
3483,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
3484,THEFT/OTHER,Shaw,2019,1837
3485,THEFT/OTHER,Shaw,2019,1837
3486,THEFT F/AUTO,Shaw,2019,1837
3487,THEFT/OTHER,Sixteenth Street Heights,2019,813
3488,THEFT/OTHER,Navy Yard,2019,359
3489,THEFT F/AUTO,Sixteenth Street Heights,2019,813
3490,THEFT F/AUTO,Columbia Heights,2019,1892
3491,THEFT F/AUTO,Petworth,2019,501
3492,THEFT/OTHER,Adams Morgan,2019,635
3493,HOMICIDE,Capitol Hill,2019,1598
3494,THEFT F/AUTO,Dupont Circle,2019,1134
3495,THEFT F/AUTO,NoMa,2019,441
3496,THEFT/OTHER,Dupont Circle,2019,1134
3497,ROBBERY,U Street Corridor,2019,288
3498,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3499,HOMICIDE,Petworth,2019,501
3500,BURGLARY,Anacostia,2019,248
3501,THEFT F/AUTO,NoMa,2019,441
3502,THEFT F/AUTO,Columbia Heights,2019,1892
3503,THEFT/OTHER,NoMa,2019,441
3504,THEFT F/AUTO,Shaw,2019,1837
3505,THEFT F/AUTO,Shaw,2019,1837
3506,THEFT/OTHER,Shaw,2019,1837
3507,THEFT/OTHER,Sixteenth Street Heights,2019,813
3508,THEFT/OTHER,Capitol Hill,2019,1598
3509,THEFT F/AUTO,Capitol Hill,2019,1598
3510,THEFT F/AUTO,Columbia Heights,2019,1892
3511,THEFT/OTHER,Dupont Circle,2019,1134
3512,THEFT/OTHER,Petworth,2019,501
3513,THEFT/OTHER,Columbia Heights,2019,1892
3514,THEFT F/AUTO,Navy Yard,2019,359
3515,THEFT/OTHER,Capitol Hill,2019,1598
3516,ROBBERY,Capitol Hill,2019,1598
3517,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3518,THEFT/OTHER,Shaw,2019,1837
3519,THEFT F/AUTO,Capitol Hill,2019,1598
3520,ROBBERY,Columbia Heights,2019,1892
3521,THEFT/OTHER,Capitol Hill,2019,1598
3522,THEFT/OTHER,Capitol Hill,2019,1598
3523,MOTOR VEHICLE THEFT,Shaw,2019,1837
3524,THEFT/OTHER,Capitol Hill,2019,1598
3525,THEFT/OTHER,Adams Morgan,2019,635
3526,THEFT/OTHER,Columbia Heights,2019,1892
3527,THEFT/OTHER,Shaw,2019,1837
3528,THEFT/OTHER,Columbia Heights,2019,1892
3529,THEFT F/AUTO,Shaw,2019,1837
3530,THEFT F/AUTO,Columbia Heights,2019,1892
3531,THEFT/OTHER,Petworth,2019,501
3532,THEFT F/AUTO,Shaw,2019,1837
3533,ROBBERY,Shaw,2019,1837
3534,THEFT F/AUTO,Capitol Hill,2019,1598
3535,THEFT/OTHER,Sixteenth Street Heights,2019,813
3536,THEFT F/AUTO,Capitol Hill,2019,1598
3537,THEFT/OTHER,Dupont Circle,2019,1134
3538,MOTOR VEHICLE THEFT,Shaw,2019,1837
3539,THEFT F/AUTO,Navy Yard,2019,359
3540,ARSON,Anacostia,2019,248
3541,THEFT/OTHER,Columbia Heights,2019,1892
3542,THEFT F/AUTO,Columbia Heights,2019,1892
3543,ROBBERY,Capitol Hill,2019,1598
3544,THEFT/OTHER,Navy Yard,2019,359
3545,THEFT/OTHER,Capitol Hill,2019,1598
3546,THEFT F/AUTO,Shaw,2019,1837
3547,THEFT F/AUTO,Columbia Heights,2019,1892
3548,THEFT/OTHER,Dupont Circle,2019,1134
3549,THEFT F/AUTO,Navy Yard,2019,359
3550,THEFT/OTHER,Columbia Heights,2019,1892
3551,THEFT/OTHER,Capitol Hill,2019,1598
3552,THEFT/OTHER,Capitol Hill,2019,1598
3553,THEFT/OTHER,Petworth,2019,501
3554,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
3555,THEFT/OTHER,Columbia Heights,2019,1892
3556,THEFT F/AUTO,Dupont Circle,2019,1134
3557,THEFT/OTHER,Dupont Circle,2019,1134
3558,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3559,MOTOR VEHICLE THEFT,Petworth,2019,501
3560,ROBBERY,Columbia Heights,2019,1892
3561,ROBBERY,Columbia Heights,2019,1892
3562,THEFT F/AUTO,Shaw,2019,1837
3563,THEFT/OTHER,Sixteenth Street Heights,2019,813
3564,THEFT F/AUTO,Shaw,2019,1837
3565,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
3566,THEFT F/AUTO,Columbia Heights,2019,1892
3567,THEFT/OTHER,Columbia Heights,2019,1892
3568,THEFT F/AUTO,Dupont Circle,2019,1134
3569,THEFT/OTHER,Sixteenth Street Heights,2019,813
3570,THEFT F/AUTO,NoMa,2019,441
3571,THEFT F/AUTO,NoMa,2019,441
3572,THEFT/OTHER,NoMa,2019,441
3573,ROBBERY,Adams Morgan,2019,635
3574,MOTOR VEHICLE THEFT,Shaw,2019,1837
3575,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
3576,ROBBERY,Dupont Circle,2019,1134
3577,THEFT/OTHER,Capitol Hill,2019,1598
3578,THEFT F/AUTO,Columbia Heights,2019,1892
3579,THEFT/OTHER,Shaw,2019,1837
