,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
9025,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9026,THEFT/OTHER,Dupont Circle,2023,924
9027,THEFT F/AUTO,NoMa,2023,420
9028,THEFT/OTHER,NoMa,2023,420
9029,ROBBERY,Capitol Hill,2023,1241
9030,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9031,THEFT F/AUTO,Shaw,2023,1740
9032,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9033,THEFT/OTHER,Shaw,2023,1740
9034,THEFT/OTHER,Columbia Heights,2023,1833
9035,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9036,MOTOR VEHICLE THEFT,Shaw,2023,1740
9037,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
9038,THEFT/OTHER,Sixteenth Street Heights,2023,985
9039,THEFT F/AUTO,Shaw,2023,1740
9040,MOTOR VEHICLE THEFT,NoMa,2023,420
9041,THEFT F/AUTO,Shaw,2023,1740
9042,ROBBERY,Shaw,2023,1740
9043,THEFT/OTHER,Columbia Heights,2023,1833
9044,THEFT F/AUTO,Capitol Hill,2023,1241
9045,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9046,ROBBERY,U Street Corridor,2023,518
9047,THEFT/OTHER,Shaw,2023,1740
9048,THEFT/OTHER,Capitol Hill,2023,1241
9049,ROBBERY,Columbia Heights,2023,1833
9050,THEFT/OTHER,Adams Morgan,2023,896
9051,THEFT F/AUTO,Adams Morgan,2023,896
9052,THEFT F/AUTO,Capitol Hill,2023,1241
9053,THEFT F/AUTO,Shaw,2023,1740
9054,THEFT/OTHER,U Street Corridor,2023,518
9055,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
9056,HOMICIDE,Navy Yard,2023,776
9057,THEFT/OTHER,Petworth,2023,541
9058,THEFT F/AUTO,Capitol Hill,2023,1241
9059,THEFT F/AUTO,Navy Yard,2023,776
9060,THEFT/OTHER,Anacostia,2023,275
9061,THEFT/OTHER,Adams Morgan,2023,896
9062,THEFT F/AUTO,Shaw,2023,1740
9063,THEFT/OTHER,Columbia Heights,2023,1833
9064,BURGLARY,Sixteenth Street Heights,2023,985
9065,THEFT/OTHER,Anacostia,2023,275
9066,THEFT/OTHER,Dupont Circle,2023,924
9067,THEFT/OTHER,Columbia Heights,2023,1833
9068,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9069,THEFT/OTHER,Adams Morgan,2023,896
9070,MOTOR VEHICLE THEFT,Petworth,2023,541
9071,THEFT/OTHER,Shaw,2023,1740
9072,THEFT/OTHER,Shaw,2023,1740
9073,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9074,THEFT/OTHER,Adams Morgan,2023,896
9075,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9076,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9077,THEFT/OTHER,Adams Morgan,2023,896
9078,THEFT/OTHER,Shaw,2023,1740
9079,THEFT/OTHER,Shaw,2023,1740
9080,MOTOR VEHICLE THEFT,Petworth,2023,541
9081,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9082,THEFT F/AUTO,Columbia Heights,2023,1833
9083,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9084,THEFT/OTHER,Navy Yard,2023,776
9085,THEFT F/AUTO,Capitol Hill,2023,1241
9086,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9087,THEFT F/AUTO,U Street Corridor,2023,518
9088,THEFT/OTHER,Dupont Circle,2023,924
9089,BURGLARY,Anacostia,2023,275
9090,HOMICIDE,Shaw,2023,1740
9091,THEFT/OTHER,Shaw,2023,1740
9092,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9093,THEFT/OTHER,Navy Yard,2023,776
9094,MOTOR VEHICLE THEFT,Shaw,2023,1740
9095,THEFT/OTHER,NoMa,2023,420
9096,THEFT F/AUTO,Shaw,2023,1740
9097,ROBBERY,Dupont Circle,2023,924
9098,THEFT F/AUTO,Shaw,2023,1740
9099,THEFT/OTHER,Shaw,2023,1740
9100,THEFT/OTHER,Adams Morgan,2023,896
9101,ROBBERY,Sixteenth Street Heights,2023,985
9102,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9103,THEFT F/AUTO,Shaw,2023,1740
9104,THEFT/OTHER,Navy Yard,2023,776
9105,THEFT F/AUTO,Shaw,2023,1740
9106,THEFT/OTHER,Columbia Heights,2023,1833
9107,THEFT/OTHER,Shaw,2023,1740
9108,THEFT/OTHER,Dupont Circle,2023,924
9109,THEFT/OTHER,Adams Morgan,2023,896
9110,THEFT/OTHER,Dupont Circle,2023,924
9111,THEFT/OTHER,Capitol Hill,2023,1241
9112,THEFT F/AUTO,Capitol Hill,2023,1241
9113,THEFT/OTHER,Capitol Hill,2023,1241
9114,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9115,THEFT/OTHER,Dupont Circle,2023,924
9116,ROBBERY,Shaw,2023,1740
9117,THEFT/OTHER,NoMa,2023,420
9118,THEFT/OTHER,Shaw,2023,1740
9119,THEFT/OTHER,Shaw,2023,1740
9120,THEFT/OTHER,Shaw,2023,1740
9121,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
9122,THEFT/OTHER,Columbia Heights,2023,1833
9123,THEFT/OTHER,Columbia Heights,2023,1833
9124,THEFT/OTHER,Sixteenth Street Heights,2023,985
9125,THEFT F/AUTO,NoMa,2023,420
9126,THEFT/OTHER,Capitol Hill,2023,1241
9127,THEFT/OTHER,Shaw,2023,1740
9128,THEFT F/AUTO,Adams Morgan,2023,896
9129,THEFT/OTHER,Adams Morgan,2023,896
9130,THEFT/OTHER,Columbia Heights,2023,1833
9131,THEFT F/AUTO,Adams Morgan,2023,896
9132,THEFT/OTHER,Dupont Circle,2023,924
9133,THEFT F/AUTO,Columbia Heights,2023,1833
9134,ASSAULT W/DANGEROUS WEAPON,NoMa,2023,420
9135,THEFT/OTHER,Sixteenth Street Heights,2023,985
9136,THEFT F/AUTO,Capitol Hill,2023,1241
9137,THEFT F/AUTO,Adams Morgan,2023,896
9138,THEFT F/AUTO,NoMa,2023,420
9139,THEFT F/AUTO,Navy Yard,2023,776
9140,ROBBERY,Adams Morgan,2023,896
9141,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9142,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9143,THEFT/OTHER,Shaw,2023,1740
9144,THEFT/OTHER,Shaw,2023,1740
9145,THEFT/OTHER,Navy Yard,2023,776
9146,THEFT/OTHER,Sixteenth Street Heights,2023,985
9147,THEFT/OTHER,Petworth,2023,541
9148,THEFT/OTHER,Shaw,2023,1740
9149,THEFT/OTHER,Sixteenth Street Heights,2023,985
9150,THEFT/OTHER,Dupont Circle,2023,924
9151,THEFT F/AUTO,Shaw,2023,1740
9152,THEFT/OTHER,Shaw,2023,1740
9153,THEFT F/AUTO,Shaw,2023,1740
9154,THEFT/OTHER,U Street Corridor,2023,518
9155,ROBBERY,Columbia Heights,2023,1833
9156,THEFT/OTHER,Sixteenth Street Heights,2023,985
9157,THEFT F/AUTO,Shaw,2023,1740
9158,THEFT F/AUTO,Navy Yard,2023,776
9159,THEFT F/AUTO,Capitol Hill,2023,1241
9160,ROBBERY,NoMa,2023,420
9161,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9162,THEFT F/AUTO,Shaw,2023,1740
9163,THEFT/OTHER,Adams Morgan,2023,896
9164,HOMICIDE,U Street Corridor,2023,518
9165,THEFT F/AUTO,Shaw,2023,1740
9166,THEFT F/AUTO,Navy Yard,2023,776
9167,THEFT F/AUTO,Columbia Heights,2023,1833
9168,THEFT/OTHER,Sixteenth Street Heights,2023,985
9169,THEFT/OTHER,Capitol Hill,2023,1241
9170,THEFT/OTHER,Columbia Heights,2023,1833
9171,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9172,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9173,THEFT/OTHER,Shaw,2023,1740
9174,THEFT/OTHER,NoMa,2023,420
9175,THEFT F/AUTO,Shaw,2023,1740
9176,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9177,THEFT F/AUTO,Shaw,2023,1740
9178,THEFT/OTHER,Sixteenth Street Heights,2023,985
9179,THEFT/OTHER,Columbia Heights,2023,1833
9180,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
9181,THEFT F/AUTO,Columbia Heights,2023,1833
9182,THEFT/OTHER,Dupont Circle,2023,924
9183,BURGLARY,U Street Corridor,2023,518
9184,THEFT/OTHER,Dupont Circle,2023,924
9185,THEFT F/AUTO,Capitol Hill,2023,1241
9186,THEFT/OTHER,Columbia Heights,2023,1833
9187,THEFT F/AUTO,Petworth,2023,541
9188,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9189,ROBBERY,Shaw,2023,1740
9190,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9191,THEFT/OTHER,U Street Corridor,2023,518
9192,MOTOR VEHICLE THEFT,Petworth,2023,541
9193,ROBBERY,Shaw,2023,1740
9194,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9195,ASSAULT W/DANGEROUS WEAPON,Anacostia,2023,275
9196,THEFT/OTHER,Navy Yard,2023,776
9197,THEFT F/AUTO,Shaw,2023,1740
9198,THEFT F/AUTO,Capitol Hill,2023,1241
9199,MOTOR VEHICLE THEFT,Shaw,2023,1740
9200,THEFT/OTHER,Columbia Heights,2023,1833
9201,THEFT F/AUTO,NoMa,2023,420
9202,THEFT/OTHER,Adams Morgan,2023,896
9203,THEFT/OTHER,Capitol Hill,2023,1241
9204,BURGLARY,Capitol Hill,2023,1241
9205,MOTOR VEHICLE THEFT,Petworth,2023,541
9206,MOTOR VEHICLE THEFT,NoMa,2023,420
9207,ROBBERY,Shaw,2023,1740
9208,THEFT F/AUTO,Dupont Circle,2023,924
9209,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
9210,BURGLARY,Adams Morgan,2023,896
9211,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9212,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9213,THEFT/OTHER,Adams Morgan,2023,896
9214,THEFT/OTHER,Adams Morgan,2023,896
9215,THEFT/OTHER,Columbia Heights,2023,1833
9216,THEFT F/AUTO,Adams Morgan,2023,896
9217,THEFT/OTHER,Shaw,2023,1740
9218,THEFT/OTHER,Capitol Hill,2023,1241
9219,THEFT F/AUTO,Columbia Heights,2023,1833
9220,THEFT F/AUTO,Adams Morgan,2023,896
9221,MOTOR VEHICLE THEFT,Shaw,2023,1740
9222,THEFT F/AUTO,U Street Corridor,2023,518
9223,THEFT/OTHER,Columbia Heights,2023,1833
9224,THEFT F/AUTO,Columbia Heights,2023,1833
9225,THEFT/OTHER,Dupont Circle,2023,924
9226,ROBBERY,Adams Morgan,2023,896
9227,THEFT F/AUTO,U Street Corridor,2023,518
9228,THEFT F/AUTO,NoMa,2023,420
9229,THEFT/OTHER,Dupont Circle,2023,924
9230,THEFT/OTHER,U Street Corridor,2023,518
9231,THEFT/OTHER,U Street Corridor,2023,518
9232,THEFT F/AUTO,Shaw,2023,1740
9233,BURGLARY,Petworth,2023,541
9234,THEFT/OTHER,Sixteenth Street Heights,2023,985
9235,ROBBERY,Anacostia,2023,275
9236,THEFT/OTHER,Columbia Heights,2023,1833
9237,THEFT F/AUTO,Dupont Circle,2023,924
9238,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2023,776
9239,THEFT/OTHER,Columbia Heights,2023,1833
9240,THEFT/OTHER,Capitol Hill,2023,1241
9241,THEFT/OTHER,Dupont Circle,2023,924
9242,THEFT/OTHER,Capitol Hill,2023,1241
9243,THEFT/OTHER,Capitol Hill,2023,1241
9244,THEFT/OTHER,Capitol Hill,2023,1241
9245,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
9246,THEFT F/AUTO,NoMa,2023,420
9247,THEFT/OTHER,Sixteenth Street Heights,2023,985
9248,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9249,ASSAULT W/DANGEROUS WEAPON,Shaw,2023,1740
9250,THEFT F/AUTO,Adams Morgan,2023,896
9251,THEFT/OTHER,Shaw,2023,1740
9252,THEFT F/AUTO,Shaw,2023,1740
9253,THEFT F/AUTO,Shaw,2023,1740
9254,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9255,ROBBERY,Capitol Hill,2023,1241
9256,THEFT/OTHER,NoMa,2023,420
9257,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
9258,BURGLARY,Adams Morgan,2023,896
9259,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9260,THEFT/OTHER,Navy Yard,2023,776
9261,THEFT/OTHER,Capitol Hill,2023,1241
9262,THEFT/OTHER,NoMa,2023,420
9263,MOTOR VEHICLE THEFT,NoMa,2023,420
9264,THEFT/OTHER,U Street Corridor,2023,518
9265,THEFT/OTHER,U Street Corridor,2023,518
9266,THEFT F/AUTO,Petworth,2023,541
9267,THEFT/OTHER,Dupont Circle,2023,924
9268,THEFT/OTHER,Dupont Circle,2023,924
9269,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9270,ROBBERY,Capitol Hill,2023,1241
9271,THEFT/OTHER,Shaw,2023,1740
9272,THEFT/OTHER,U Street Corridor,2023,518
9273,THEFT/OTHER,Columbia Heights,2023,1833
9274,THEFT/OTHER,Navy Yard,2023,776
9275,ROBBERY,Sixteenth Street Heights,2023,985
9276,THEFT/OTHER,Dupont Circle,2023,924
9277,THEFT/OTHER,Adams Morgan,2023,896
9278,THEFT/OTHER,Capitol Hill,2023,1241
9279,THEFT/OTHER,Columbia Heights,2023,1833
9280,ROBBERY,Dupont Circle,2023,924
9281,ASSAULT W/DANGEROUS WEAPON,Petworth,2023,541
9282,THEFT/OTHER,Shaw,2023,1740
9283,THEFT F/AUTO,Shaw,2023,1740
9284,ROBBERY,Sixteenth Street Heights,2023,985
9285,MOTOR VEHICLE THEFT,Anacostia,2023,275
9286,THEFT/OTHER,Columbia Heights,2023,1833
9287,THEFT F/AUTO,Columbia Heights,2023,1833
9288,THEFT/OTHER,Columbia Heights,2023,1833
9289,ROBBERY,Dupont Circle,2023,924
9290,THEFT/OTHER,Shaw,2023,1740
9291,ROBBERY,Capitol Hill,2023,1241
9292,THEFT F/AUTO,Shaw,2023,1740
9293,THEFT F/AUTO,Shaw,2023,1740
9294,THEFT/OTHER,Capitol Hill,2023,1241
9295,THEFT/OTHER,Shaw,2023,1740
9296,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9297,MOTOR VEHICLE THEFT,Shaw,2023,1740
9298,THEFT/OTHER,Columbia Heights,2023,1833
9299,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9300,THEFT/OTHER,Columbia Heights,2023,1833
9301,THEFT/OTHER,Columbia Heights,2023,1833
9302,THEFT/OTHER,Petworth,2023,541
9303,THEFT/OTHER,Shaw,2023,1740
9304,ROBBERY,U Street Corridor,2023,518
9305,THEFT/OTHER,Shaw,2023,1740
9306,THEFT F/AUTO,Dupont Circle,2023,924
9307,THEFT/OTHER,Shaw,2023,1740
9308,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9309,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9310,THEFT F/AUTO,Dupont Circle,2023,924
9311,THEFT/OTHER,Capitol Hill,2023,1241
9312,ROBBERY,Sixteenth Street Heights,2023,985
9313,THEFT/OTHER,Dupont Circle,2023,924
9314,THEFT F/AUTO,Capitol Hill,2023,1241
9315,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9316,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9317,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9318,THEFT F/AUTO,U Street Corridor,2023,518
9319,THEFT F/AUTO,Shaw,2023,1740
9320,THEFT F/AUTO,Shaw,2023,1740
9321,THEFT F/AUTO,Columbia Heights,2023,1833
9322,THEFT/OTHER,Shaw,2023,1740
9323,THEFT F/AUTO,Shaw,2023,1740
9324,ROBBERY,Petworth,2023,541
9325,THEFT F/AUTO,Dupont Circle,2023,924
9326,ROBBERY,Adams Morgan,2023,896
9327,THEFT F/AUTO,Anacostia,2023,275
9328,THEFT F/AUTO,Navy Yard,2023,776
9329,BURGLARY,Adams Morgan,2023,896
9330,THEFT/OTHER,Adams Morgan,2023,896
9331,THEFT F/AUTO,U Street Corridor,2023,518
9332,ROBBERY,Sixteenth Street Heights,2023,985
9333,THEFT/OTHER,Adams Morgan,2023,896
9334,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9335,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9336,THEFT F/AUTO,Adams Morgan,2023,896
9337,BURGLARY,Columbia Heights,2023,1833
9338,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9339,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
9340,ROBBERY,Columbia Heights,2023,1833
9341,THEFT F/AUTO,Columbia Heights,2023,1833
9342,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9343,THEFT/OTHER,Navy Yard,2023,776
9344,THEFT/OTHER,Sixteenth Street Heights,2023,985
9345,THEFT/OTHER,Dupont Circle,2023,924
9346,THEFT F/AUTO,Anacostia,2023,275
9347,ROBBERY,Navy Yard,2023,776
9348,THEFT F/AUTO,Navy Yard,2023,776
9349,THEFT F/AUTO,Capitol Hill,2023,1241
9350,THEFT F/AUTO,Adams Morgan,2023,896
9351,THEFT/OTHER,NoMa,2023,420
9352,THEFT/OTHER,NoMa,2023,420
9353,ROBBERY,Capitol Hill,2023,1241
9354,MOTOR VEHICLE THEFT,Petworth,2023,541
9355,ROBBERY,Capitol Hill,2023,1241
9356,THEFT/OTHER,Navy Yard,2023,776
9357,THEFT/OTHER,Capitol Hill,2023,1241
9358,MOTOR VEHICLE THEFT,NoMa,2023,420
9359,THEFT/OTHER,Navy Yard,2023,776
9360,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9361,THEFT F/AUTO,Columbia Heights,2023,1833
9362,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9363,ROBBERY,Columbia Heights,2023,1833
9364,THEFT/OTHER,Dupont Circle,2023,924
9365,MOTOR VEHICLE THEFT,Shaw,2023,1740
9366,THEFT F/AUTO,Shaw,2023,1740
9367,THEFT/OTHER,Adams Morgan,2023,896
9368,THEFT/OTHER,Capitol Hill,2023,1241
9369,THEFT F/AUTO,Shaw,2023,1740
9370,THEFT/OTHER,NoMa,2023,420
9371,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9372,THEFT/OTHER,Dupont Circle,2023,924
9373,MOTOR VEHICLE THEFT,Petworth,2023,541
9374,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9375,SEX ABUSE,Adams Morgan,2023,896
9376,THEFT F/AUTO,Shaw,2023,1740
9377,THEFT/OTHER,Adams Morgan,2023,896
9378,THEFT/OTHER,Columbia Heights,2023,1833
9379,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9380,THEFT/OTHER,Columbia Heights,2023,1833
9381,THEFT/OTHER,NoMa,2023,420
9382,ROBBERY,Dupont Circle,2023,924
9383,THEFT/OTHER,Columbia Heights,2023,1833
9384,MOTOR VEHICLE THEFT,Shaw,2023,1740
9385,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9386,THEFT F/AUTO,Shaw,2023,1740
9387,THEFT/OTHER,Navy Yard,2023,776
9388,MOTOR VEHICLE THEFT,U Street Corridor,2023,518
9389,THEFT F/AUTO,Shaw,2023,1740
9390,MOTOR VEHICLE THEFT,Petworth,2023,541
9391,ROBBERY,Adams Morgan,2023,896
9392,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9393,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9394,THEFT/OTHER,Adams Morgan,2023,896
9395,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
9396,THEFT/OTHER,Adams Morgan,2023,896
9397,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9398,THEFT F/AUTO,Shaw,2023,1740
9399,THEFT F/AUTO,U Street Corridor,2023,518
9400,THEFT F/AUTO,Columbia Heights,2023,1833
9401,THEFT/OTHER,Navy Yard,2023,776
9402,ROBBERY,Sixteenth Street Heights,2023,985
9403,THEFT/OTHER,Columbia Heights,2023,1833
9404,THEFT/OTHER,Dupont Circle,2023,924
9405,ROBBERY,Adams Morgan,2023,896
9406,THEFT/OTHER,Columbia Heights,2023,1833
9407,THEFT F/AUTO,U Street Corridor,2023,518
9408,THEFT/OTHER,Columbia Heights,2023,1833
9409,THEFT/OTHER,Sixteenth Street Heights,2023,985
9410,THEFT/OTHER,Shaw,2023,1740
9411,THEFT/OTHER,Sixteenth Street Heights,2023,985
9412,MOTOR VEHICLE THEFT,Shaw,2023,1740
9413,THEFT/OTHER,Columbia Heights,2023,1833
9414,THEFT F/AUTO,Shaw,2023,1740
9415,ROBBERY,Petworth,2023,541
9416,THEFT/OTHER,Dupont Circle,2023,924
9417,THEFT F/AUTO,Adams Morgan,2023,896
9418,THEFT/OTHER,Petworth,2023,541
9419,THEFT/OTHER,Columbia Heights,2023,1833
9420,THEFT F/AUTO,Dupont Circle,2023,924
9421,ROBBERY,Sixteenth Street Heights,2023,985
9422,THEFT/OTHER,Shaw,2023,1740
9423,THEFT F/AUTO,Shaw,2023,1740
9424,BURGLARY,Shaw,2023,1740
9425,THEFT F/AUTO,Columbia Heights,2023,1833
9426,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9427,THEFT/OTHER,Columbia Heights,2023,1833
9428,THEFT F/AUTO,Dupont Circle,2023,924
9429,MOTOR VEHICLE THEFT,Anacostia,2023,275
9430,THEFT/OTHER,Dupont Circle,2023,924
9431,MOTOR VEHICLE THEFT,Shaw,2023,1740
9432,THEFT/OTHER,Columbia Heights,2023,1833
9433,THEFT/OTHER,Adams Morgan,2023,896
9434,THEFT F/AUTO,Shaw,2023,1740
9435,THEFT/OTHER,Columbia Heights,2023,1833
9436,THEFT/OTHER,NoMa,2023,420
9437,ROBBERY,Dupont Circle,2023,924
9438,THEFT/OTHER,Adams Morgan,2023,896
9439,THEFT/OTHER,Adams Morgan,2023,896
9440,MOTOR VEHICLE THEFT,Shaw,2023,1740
9441,THEFT F/AUTO,Capitol Hill,2023,1241
9442,THEFT/OTHER,Capitol Hill,2023,1241
9443,THEFT/OTHER,Columbia Heights,2023,1833
9444,THEFT/OTHER,Sixteenth Street Heights,2023,985
9445,THEFT F/AUTO,Columbia Heights,2023,1833
9446,THEFT/OTHER,Capitol Hill,2023,1241
9447,THEFT/OTHER,Columbia Heights,2023,1833
9448,THEFT/OTHER,Shaw,2023,1740
9449,THEFT/OTHER,Shaw,2023,1740
9450,THEFT/OTHER,Navy Yard,2023,776
9451,THEFT/OTHER,Capitol Hill,2023,1241
9452,THEFT/OTHER,Adams Morgan,2023,896
9453,THEFT F/AUTO,NoMa,2023,420
9454,THEFT/OTHER,Dupont Circle,2023,924
9455,ROBBERY,Columbia Heights,2023,1833
9456,ROBBERY,Navy Yard,2023,776
9457,ROBBERY,Navy Yard,2023,776
9458,THEFT/OTHER,Petworth,2023,541
9459,THEFT/OTHER,Sixteenth Street Heights,2023,985
9460,BURGLARY,Navy Yard,2023,776
9461,THEFT/OTHER,Columbia Heights,2023,1833
9462,ROBBERY,Capitol Hill,2023,1241
9463,THEFT F/AUTO,Capitol Hill,2023,1241
9464,THEFT F/AUTO,U Street Corridor,2023,518
9465,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9466,THEFT/OTHER,Columbia Heights,2023,1833
9467,THEFT/OTHER,Capitol Hill,2023,1241
9468,THEFT F/AUTO,Dupont Circle,2023,924
9469,THEFT F/AUTO,Shaw,2023,1740
9470,THEFT/OTHER,Shaw,2023,1740
9471,THEFT/OTHER,Columbia Heights,2023,1833
9472,THEFT F/AUTO,Capitol Hill,2023,1241
9473,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9474,THEFT F/AUTO,Navy Yard,2023,776
9475,THEFT/OTHER,Capitol Hill,2023,1241
9476,ROBBERY,Sixteenth Street Heights,2023,985
9477,THEFT F/AUTO,U Street Corridor,2023,518
9478,ROBBERY,U Street Corridor,2023,518
9479,THEFT F/AUTO,U Street Corridor,2023,518
9480,ROBBERY,NoMa,2023,420
9481,THEFT/OTHER,Columbia Heights,2023,1833
9482,ROBBERY,Columbia Heights,2023,1833
9483,THEFT/OTHER,Sixteenth Street Heights,2023,985
9484,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9485,THEFT F/AUTO,Columbia Heights,2023,1833
9486,ROBBERY,Columbia Heights,2023,1833
9487,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9488,ROBBERY,Columbia Heights,2023,1833
9489,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9490,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
9491,THEFT/OTHER,Columbia Heights,2023,1833
9492,BURGLARY,Capitol Hill,2023,1241
9493,THEFT/OTHER,Dupont Circle,2023,924
9494,THEFT F/AUTO,Capitol Hill,2023,1241
9495,THEFT/OTHER,Capitol Hill,2023,1241
9496,THEFT/OTHER,U Street Corridor,2023,518
9497,THEFT F/AUTO,Columbia Heights,2023,1833
9498,THEFT/OTHER,Dupont Circle,2023,924
9499,THEFT/OTHER,Shaw,2023,1740
9500,THEFT/OTHER,Navy Yard,2023,776
9501,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9502,THEFT/OTHER,Capitol Hill,2023,1241
9503,MOTOR VEHICLE THEFT,Navy Yard,2023,776
9504,ROBBERY,Shaw,2023,1740
9505,THEFT F/AUTO,Shaw,2023,1740
9506,THEFT F/AUTO,Shaw,2023,1740
9507,BURGLARY,Columbia Heights,2023,1833
9508,THEFT F/AUTO,Navy Yard,2023,776
9509,THEFT F/AUTO,Sixteenth Street Heights,2023,985
9510,THEFT F/AUTO,Columbia Heights,2023,1833
9511,THEFT/OTHER,Columbia Heights,2023,1833
9512,BURGLARY,Navy Yard,2023,776
9513,THEFT F/AUTO,Adams Morgan,2023,896
9514,THEFT/OTHER,Columbia Heights,2023,1833
9515,THEFT/OTHER,Anacostia,2023,275
9516,THEFT/OTHER,Columbia Heights,2023,1833
9517,THEFT/OTHER,U Street Corridor,2023,518
9518,THEFT/OTHER,Shaw,2023,1740
9519,ROBBERY,Dupont Circle,2023,924
9520,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2023,518
9521,ROBBERY,Shaw,2023,1740
9522,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9523,THEFT/OTHER,Adams Morgan,2023,896
9524,THEFT/OTHER,Adams Morgan,2023,896
9525,ROBBERY,Dupont Circle,2023,924
9526,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9527,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
9528,THEFT/OTHER,Capitol Hill,2023,1241
9529,MOTOR VEHICLE THEFT,NoMa,2023,420
9530,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
9531,ROBBERY,Shaw,2023,1740
9532,ROBBERY,Capitol Hill,2023,1241
9533,THEFT F/AUTO,Shaw,2023,1740
9534,THEFT/OTHER,Sixteenth Street Heights,2023,985
9535,THEFT/OTHER,Anacostia,2023,275
9536,THEFT/OTHER,Columbia Heights,2023,1833
9537,THEFT F/AUTO,Columbia Heights,2023,1833
9538,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
9539,ROBBERY,Shaw,2023,1740
9540,THEFT F/AUTO,NoMa,2023,420
9541,THEFT/OTHER,Columbia Heights,2023,1833
9542,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2023,518
