,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
5797,THEFT/OTHER,Petworth,2020,544
5798,THEFT/OTHER,Adams Morgan,2020,584
5799,THEFT F/AUTO,Capitol Hill,2020,1371
5800,THEFT/OTHER,Sixteenth Street Heights,2020,763
5801,THEFT F/AUTO,Dupont Circle,2020,712
5802,THEFT F/AUTO,Sixteenth Street Heights,2020,763
5803,THEFT F/AUTO,Shaw,2020,1038
5804,THEFT F/AUTO,Shaw,2020,1038
5805,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
5806,SEX ABUSE,Capitol Hill,2020,1371
5807,THEFT/OTHER,Petworth,2020,544
5808,THEFT/OTHER,Adams Morgan,2020,584
5809,HOMICIDE,Capitol Hill,2020,1371
5810,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
5811,THEFT F/AUTO,Capitol Hill,2020,1371
5812,THEFT F/AUTO,Shaw,2020,1038
5813,THEFT/OTHER,Capitol Hill,2020,1371
5814,THEFT F/AUTO,Anacostia,2020,308
5815,THEFT F/AUTO,Shaw,2020,1038
5816,THEFT F/AUTO,Capitol Hill,2020,1371
5817,THEFT/OTHER,Capitol Hill,2020,1371
5818,THEFT/OTHER,NoMa,2020,334
5819,THEFT F/AUTO,Petworth,2020,544
5820,THEFT/OTHER,Adams Morgan,2020,584
5821,BURGLARY,Sixteenth Street Heights,2020,763
5822,THEFT/OTHER,Adams Morgan,2020,584
5823,THEFT F/AUTO,Dupont Circle,2020,712
5824,THEFT/OTHER,Capitol Hill,2020,1371
5825,THEFT F/AUTO,Shaw,2020,1038
5826,THEFT/OTHER,Columbia Heights,2020,1400
5827,THEFT F/AUTO,Adams Morgan,2020,584
5828,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5829,THEFT F/AUTO,Capitol Hill,2020,1371
5830,THEFT/OTHER,Capitol Hill,2020,1371
5831,THEFT/OTHER,Dupont Circle,2020,712
5832,THEFT/OTHER,Adams Morgan,2020,584
5833,THEFT/OTHER,Sixteenth Street Heights,2020,763
5834,THEFT/OTHER,Adams Morgan,2020,584
5835,THEFT/OTHER,Shaw,2020,1038
5836,THEFT/OTHER,Sixteenth Street Heights,2020,763
5837,THEFT F/AUTO,Capitol Hill,2020,1371
5838,THEFT/OTHER,Columbia Heights,2020,1400
5839,BURGLARY,Columbia Heights,2020,1400
5840,THEFT F/AUTO,Dupont Circle,2020,712
5841,THEFT F/AUTO,Dupont Circle,2020,712
5842,THEFT/OTHER,Petworth,2020,544
5843,THEFT F/AUTO,Dupont Circle,2020,712
5844,THEFT/OTHER,Capitol Hill,2020,1371
5845,MOTOR VEHICLE THEFT,Anacostia,2020,308
5846,THEFT/OTHER,Navy Yard,2020,269
5847,THEFT/OTHER,Capitol Hill,2020,1371
5848,THEFT/OTHER,NoMa,2020,334
5849,THEFT/OTHER,Dupont Circle,2020,712
5850,MOTOR VEHICLE THEFT,Navy Yard,2020,269
5851,THEFT/OTHER,Anacostia,2020,308
5852,THEFT/OTHER,Columbia Heights,2020,1400
5853,THEFT/OTHER,Adams Morgan,2020,584
5854,ASSAULT W/DANGEROUS WEAPON,Petworth,2020,544
5855,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
5856,BURGLARY,Dupont Circle,2020,712
5857,ROBBERY,Columbia Heights,2020,1400
5858,THEFT/OTHER,Navy Yard,2020,269
5859,THEFT F/AUTO,Capitol Hill,2020,1371
5860,THEFT/OTHER,Adams Morgan,2020,584
5861,THEFT F/AUTO,Petworth,2020,544
5862,THEFT F/AUTO,Columbia Heights,2020,1400
5863,THEFT F/AUTO,Capitol Hill,2020,1371
5864,THEFT/OTHER,Navy Yard,2020,269
5865,THEFT F/AUTO,Petworth,2020,544
5866,THEFT/OTHER,Adams Morgan,2020,584
5867,ROBBERY,Petworth,2020,544
5868,THEFT/OTHER,Columbia Heights,2020,1400
5869,THEFT/OTHER,NoMa,2020,334
5870,THEFT F/AUTO,Dupont Circle,2020,712
5871,THEFT/OTHER,Capitol Hill,2020,1371
5872,THEFT/OTHER,Shaw,2020,1038
5873,THEFT/OTHER,Columbia Heights,2020,1400
5874,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2020,712
5875,THEFT F/AUTO,Sixteenth Street Heights,2020,763
5876,THEFT/OTHER,Capitol Hill,2020,1371
5877,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5878,THEFT/OTHER,Sixteenth Street Heights,2020,763
5879,THEFT/OTHER,Petworth,2020,544
5880,THEFT/OTHER,Navy Yard,2020,269
5881,THEFT/OTHER,Dupont Circle,2020,712
5882,THEFT F/AUTO,Capitol Hill,2020,1371
5883,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2020,1371
5884,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
5885,THEFT/OTHER,NoMa,2020,334
5886,THEFT/OTHER,Capitol Hill,2020,1371
5887,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
5888,BURGLARY,Capitol Hill,2020,1371
5889,THEFT F/AUTO,Columbia Heights,2020,1400
5890,THEFT/OTHER,Columbia Heights,2020,1400
5891,THEFT/OTHER,Dupont Circle,2020,712
5892,BURGLARY,Dupont Circle,2020,712
5893,THEFT/OTHER,Shaw,2020,1038
5894,THEFT/OTHER,Adams Morgan,2020,584
5895,THEFT/OTHER,Columbia Heights,2020,1400
5896,THEFT F/AUTO,Dupont Circle,2020,712
5897,ROBBERY,Adams Morgan,2020,584
5898,MOTOR VEHICLE THEFT,Shaw,2020,1038
5899,THEFT/OTHER,Columbia Heights,2020,1400
5900,THEFT/OTHER,Anacostia,2020,308
5901,THEFT/OTHER,Sixteenth Street Heights,2020,763
5902,THEFT/OTHER,NoMa,2020,334
5903,THEFT F/AUTO,Dupont Circle,2020,712
5904,THEFT F/AUTO,Dupont Circle,2020,712
5905,THEFT F/AUTO,Shaw,2020,1038
5906,ROBBERY,Capitol Hill,2020,1371
5907,THEFT F/AUTO,Columbia Heights,2020,1400
5908,THEFT/OTHER,Sixteenth Street Heights,2020,763
5909,BURGLARY,Petworth,2020,544
5910,THEFT/OTHER,Columbia Heights,2020,1400
5911,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
5912,THEFT/OTHER,Capitol Hill,2020,1371
5913,THEFT/OTHER,Shaw,2020,1038
5914,THEFT/OTHER,Sixteenth Street Heights,2020,763
5915,THEFT/OTHER,Navy Yard,2020,269
5916,THEFT/OTHER,Petworth,2020,544
5917,THEFT F/AUTO,Columbia Heights,2020,1400
5918,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5919,THEFT F/AUTO,Capitol Hill,2020,1371
5920,THEFT/OTHER,Dupont Circle,2020,712
5921,THEFT/OTHER,Sixteenth Street Heights,2020,763
5922,ROBBERY,Shaw,2020,1038
5923,ROBBERY,Columbia Heights,2020,1400
5924,THEFT F/AUTO,Columbia Heights,2020,1400
5925,THEFT/OTHER,Columbia Heights,2020,1400
5926,THEFT/OTHER,Adams Morgan,2020,584
5927,THEFT F/AUTO,Petworth,2020,544
5928,THEFT/OTHER,Petworth,2020,544
5929,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5930,THEFT/OTHER,Columbia Heights,2020,1400
5931,BURGLARY,Dupont Circle,2020,712
5932,THEFT/OTHER,Adams Morgan,2020,584
5933,ROBBERY,Capitol Hill,2020,1371
5934,THEFT/OTHER,Capitol Hill,2020,1371
5935,THEFT/OTHER,Shaw,2020,1038
5936,THEFT/OTHER,Columbia Heights,2020,1400
5937,THEFT F/AUTO,Columbia Heights,2020,1400
5938,THEFT F/AUTO,Sixteenth Street Heights,2020,763
5939,THEFT F/AUTO,Shaw,2020,1038
5940,THEFT/OTHER,Capitol Hill,2020,1371
5941,THEFT/OTHER,Capitol Hill,2020,1371
5942,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
5943,THEFT/OTHER,Columbia Heights,2020,1400
5944,THEFT F/AUTO,Adams Morgan,2020,584
5945,ROBBERY,Shaw,2020,1038
5946,THEFT F/AUTO,Petworth,2020,544
5947,THEFT/OTHER,Dupont Circle,2020,712
5948,THEFT/OTHER,Petworth,2020,544
5949,THEFT/OTHER,Shaw,2020,1038
5950,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5951,THEFT/OTHER,Capitol Hill,2020,1371
5952,THEFT/OTHER,Capitol Hill,2020,1371
5953,THEFT/OTHER,Shaw,2020,1038
5954,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
5955,THEFT/OTHER,Capitol Hill,2020,1371
5956,THEFT F/AUTO,Shaw,2020,1038
5957,ROBBERY,Capitol Hill,2020,1371
5958,THEFT/OTHER,Sixteenth Street Heights,2020,763
5959,ROBBERY,Capitol Hill,2020,1371
5960,THEFT F/AUTO,Shaw,2020,1038
5961,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
5962,THEFT/OTHER,Capitol Hill,2020,1371
5963,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
5964,BURGLARY,Capitol Hill,2020,1371
5965,THEFT/OTHER,Shaw,2020,1038
5966,THEFT/OTHER,Capitol Hill,2020,1371
5967,THEFT F/AUTO,Dupont Circle,2020,712
5968,THEFT/OTHER,Anacostia,2020,308
5969,MOTOR VEHICLE THEFT,Anacostia,2020,308
5970,THEFT F/AUTO,Shaw,2020,1038
5971,THEFT/OTHER,Columbia Heights,2020,1400
5972,MOTOR VEHICLE THEFT,Petworth,2020,544
5973,THEFT F/AUTO,Capitol Hill,2020,1371
5974,ROBBERY,Adams Morgan,2020,584
5975,THEFT F/AUTO,Columbia Heights,2020,1400
5976,MOTOR VEHICLE THEFT,Anacostia,2020,308
5977,THEFT/OTHER,Columbia Heights,2020,1400
5978,THEFT F/AUTO,Columbia Heights,2020,1400
5979,HOMICIDE,Shaw,2020,1038
5980,THEFT F/AUTO,Sixteenth Street Heights,2020,763
5981,THEFT/OTHER,Sixteenth Street Heights,2020,763
5982,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
5983,THEFT F/AUTO,U Street Corridor,2020,230
5984,THEFT/OTHER,U Street Corridor,2020,230
5985,ASSAULT W/DANGEROUS WEAPON,Petworth,2020,544
5986,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
5987,THEFT F/AUTO,Dupont Circle,2020,712
5988,THEFT F/AUTO,Columbia Heights,2020,1400
5989,ROBBERY,Adams Morgan,2020,584
5990,THEFT/OTHER,Columbia Heights,2020,1400
5991,THEFT/OTHER,Columbia Heights,2020,1400
5992,THEFT/OTHER,Navy Yard,2020,269
5993,THEFT F/AUTO,Sixteenth Street Heights,2020,763
5994,THEFT/OTHER,Dupont Circle,2020,712
5995,THEFT/OTHER,Columbia Heights,2020,1400
5996,THEFT F/AUTO,Dupont Circle,2020,712
5997,THEFT F/AUTO,Navy Yard,2020,269
5998,THEFT/OTHER,Capitol Hill,2020,1371
5999,THEFT F/AUTO,Capitol Hill,2020,1371
6000,ROBBERY,Shaw,2020,1038
6001,THEFT/OTHER,Navy Yard,2020,269
6002,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6003,THEFT/OTHER,Sixteenth Street Heights,2020,763
6004,THEFT F/AUTO,Columbia Heights,2020,1400
6005,THEFT/OTHER,Dupont Circle,2020,712
6006,THEFT/OTHER,Dupont Circle,2020,712
6007,THEFT/OTHER,Dupont Circle,2020,712
6008,THEFT/OTHER,Capitol Hill,2020,1371
6009,THEFT/OTHER,Capitol Hill,2020,1371
6010,ROBBERY,Columbia Heights,2020,1400
6011,THEFT/OTHER,Petworth,2020,544
6012,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2020,763
6013,THEFT/OTHER,Adams Morgan,2020,584
6014,THEFT/OTHER,Adams Morgan,2020,584
6015,THEFT F/AUTO,Navy Yard,2020,269
6016,ASSAULT W/DANGEROUS WEAPON,NoMa,2020,334
6017,MOTOR VEHICLE THEFT,NoMa,2020,334
6018,THEFT/OTHER,Columbia Heights,2020,1400
6019,THEFT F/AUTO,Dupont Circle,2020,712
6020,THEFT F/AUTO,Navy Yard,2020,269
6021,THEFT/OTHER,Capitol Hill,2020,1371
6022,THEFT/OTHER,Anacostia,2020,308
6023,THEFT/OTHER,Columbia Heights,2020,1400
6024,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6025,THEFT F/AUTO,Shaw,2020,1038
6026,THEFT/OTHER,Adams Morgan,2020,584
6027,THEFT F/AUTO,Capitol Hill,2020,1371
6028,BURGLARY,Capitol Hill,2020,1371
6029,THEFT/OTHER,Capitol Hill,2020,1371
6030,THEFT/OTHER,Capitol Hill,2020,1371
6031,THEFT F/AUTO,Columbia Heights,2020,1400
6032,THEFT/OTHER,Capitol Hill,2020,1371
6033,THEFT/OTHER,Dupont Circle,2020,712
6034,THEFT F/AUTO,Shaw,2020,1038
6035,THEFT/OTHER,U Street Corridor,2020,230
6036,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
6037,THEFT/OTHER,Shaw,2020,1038
6038,THEFT/OTHER,Adams Morgan,2020,584
6039,BURGLARY,Dupont Circle,2020,712
6040,THEFT/OTHER,Columbia Heights,2020,1400
6041,THEFT/OTHER,Capitol Hill,2020,1371
6042,ROBBERY,Dupont Circle,2020,712
6043,THEFT/OTHER,Adams Morgan,2020,584
6044,THEFT/OTHER,Columbia Heights,2020,1400
6045,THEFT/OTHER,Shaw,2020,1038
6046,THEFT/OTHER,Shaw,2020,1038
6047,THEFT/OTHER,Columbia Heights,2020,1400
6048,THEFT F/AUTO,NoMa,2020,334
6049,ROBBERY,Sixteenth Street Heights,2020,763
6050,MOTOR VEHICLE THEFT,Navy Yard,2020,269
6051,THEFT/OTHER,Adams Morgan,2020,584
6052,MOTOR VEHICLE THEFT,Petworth,2020,544
6053,BURGLARY,Dupont Circle,2020,712
6054,THEFT/OTHER,Capitol Hill,2020,1371
6055,THEFT/OTHER,Shaw,2020,1038
6056,MOTOR VEHICLE THEFT,Shaw,2020,1038
6057,THEFT F/AUTO,Dupont Circle,2020,712
6058,THEFT F/AUTO,Navy Yard,2020,269
6059,THEFT F/AUTO,Navy Yard,2020,269
6060,BURGLARY,Shaw,2020,1038
6061,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6062,THEFT F/AUTO,Shaw,2020,1038
6063,THEFT F/AUTO,Capitol Hill,2020,1371
6064,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6065,MOTOR VEHICLE THEFT,Shaw,2020,1038
6066,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6067,THEFT/OTHER,Capitol Hill,2020,1371
6068,THEFT/OTHER,Sixteenth Street Heights,2020,763
6069,BURGLARY,Petworth,2020,544
6070,BURGLARY,Anacostia,2020,308
6071,THEFT/OTHER,Capitol Hill,2020,1371
6072,THEFT F/AUTO,Capitol Hill,2020,1371
6073,THEFT/OTHER,Dupont Circle,2020,712
6074,THEFT/OTHER,Adams Morgan,2020,584
6075,THEFT/OTHER,Petworth,2020,544
6076,ROBBERY,Columbia Heights,2020,1400
6077,ASSAULT W/DANGEROUS WEAPON,Petworth,2020,544
6078,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6079,THEFT F/AUTO,Shaw,2020,1038
6080,THEFT F/AUTO,U Street Corridor,2020,230
6081,THEFT F/AUTO,Shaw,2020,1038
6082,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6083,BURGLARY,Columbia Heights,2020,1400
6084,ROBBERY,Capitol Hill,2020,1371
6085,THEFT/OTHER,Shaw,2020,1038
6086,THEFT/OTHER,Petworth,2020,544
6087,THEFT/OTHER,Adams Morgan,2020,584
6088,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
6089,THEFT/OTHER,Adams Morgan,2020,584
6090,THEFT/OTHER,Sixteenth Street Heights,2020,763
6091,THEFT/OTHER,Columbia Heights,2020,1400
6092,THEFT/OTHER,Shaw,2020,1038
6093,ROBBERY,Columbia Heights,2020,1400
6094,THEFT/OTHER,Columbia Heights,2020,1400
6095,THEFT/OTHER,Columbia Heights,2020,1400
6096,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6097,THEFT F/AUTO,Shaw,2020,1038
6098,THEFT F/AUTO,Shaw,2020,1038
6099,BURGLARY,Columbia Heights,2020,1400
6100,THEFT/OTHER,Capitol Hill,2020,1371
6101,ROBBERY,Sixteenth Street Heights,2020,763
6102,THEFT/OTHER,Columbia Heights,2020,1400
6103,THEFT F/AUTO,Dupont Circle,2020,712
6104,THEFT F/AUTO,Capitol Hill,2020,1371
6105,THEFT F/AUTO,Shaw,2020,1038
6106,THEFT F/AUTO,Adams Morgan,2020,584
6107,THEFT F/AUTO,Capitol Hill,2020,1371
6108,THEFT/OTHER,Columbia Heights,2020,1400
6109,THEFT/OTHER,Capitol Hill,2020,1371
6110,THEFT/OTHER,Adams Morgan,2020,584
6111,ROBBERY,Anacostia,2020,308
6112,THEFT/OTHER,NoMa,2020,334
6113,THEFT/OTHER,Adams Morgan,2020,584
6114,THEFT/OTHER,Capitol Hill,2020,1371
6115,THEFT/OTHER,Navy Yard,2020,269
6116,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6117,THEFT F/AUTO,Dupont Circle,2020,712
6118,THEFT F/AUTO,Adams Morgan,2020,584
6119,THEFT F/AUTO,U Street Corridor,2020,230
6120,THEFT/OTHER,Columbia Heights,2020,1400
6121,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6122,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6123,THEFT/OTHER,Capitol Hill,2020,1371
6124,THEFT F/AUTO,Shaw,2020,1038
6125,THEFT F/AUTO,Columbia Heights,2020,1400
6126,MOTOR VEHICLE THEFT,NoMa,2020,334
6127,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
6128,THEFT/OTHER,Petworth,2020,544
6129,THEFT F/AUTO,Dupont Circle,2020,712
6130,THEFT/OTHER,Columbia Heights,2020,1400
6131,THEFT/OTHER,NoMa,2020,334
6132,THEFT/OTHER,Columbia Heights,2020,1400
6133,THEFT F/AUTO,Shaw,2020,1038
6134,THEFT/OTHER,Columbia Heights,2020,1400
6135,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6136,ASSAULT W/DANGEROUS WEAPON,NoMa,2020,334
6137,BURGLARY,Dupont Circle,2020,712
6138,THEFT/OTHER,Columbia Heights,2020,1400
6139,THEFT/OTHER,Navy Yard,2020,269
6140,THEFT/OTHER,Anacostia,2020,308
6141,MOTOR VEHICLE THEFT,Anacostia,2020,308
6142,THEFT/OTHER,Sixteenth Street Heights,2020,763
6143,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
6144,THEFT/OTHER,Capitol Hill,2020,1371
6145,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
6146,THEFT/OTHER,NoMa,2020,334
6147,THEFT/OTHER,Sixteenth Street Heights,2020,763
6148,THEFT/OTHER,Adams Morgan,2020,584
6149,THEFT F/AUTO,Dupont Circle,2020,712
6150,THEFT/OTHER,Navy Yard,2020,269
6151,THEFT/OTHER,Capitol Hill,2020,1371
6152,THEFT/OTHER,Capitol Hill,2020,1371
6153,THEFT/OTHER,Capitol Hill,2020,1371
6154,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6155,THEFT F/AUTO,Capitol Hill,2020,1371
6156,THEFT/OTHER,Dupont Circle,2020,712
6157,THEFT F/AUTO,Dupont Circle,2020,712
6158,THEFT F/AUTO,U Street Corridor,2020,230
6159,THEFT/OTHER,Petworth,2020,544
6160,THEFT/OTHER,U Street Corridor,2020,230
6161,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6162,THEFT/OTHER,Dupont Circle,2020,712
6163,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
6164,THEFT/OTHER,Shaw,2020,1038
6165,THEFT/OTHER,Capitol Hill,2020,1371
6166,THEFT F/AUTO,Shaw,2020,1038
6167,BURGLARY,Dupont Circle,2020,712
6168,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6169,ROBBERY,Columbia Heights,2020,1400
6170,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6171,THEFT/OTHER,Shaw,2020,1038
6172,ROBBERY,Adams Morgan,2020,584
6173,THEFT/OTHER,Sixteenth Street Heights,2020,763
6174,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6175,THEFT/OTHER,Capitol Hill,2020,1371
6176,THEFT F/AUTO,Columbia Heights,2020,1400
6177,THEFT/OTHER,Capitol Hill,2020,1371
6178,THEFT/OTHER,Shaw,2020,1038
6179,THEFT F/AUTO,NoMa,2020,334
6180,THEFT F/AUTO,Adams Morgan,2020,584
6181,THEFT F/AUTO,Shaw,2020,1038
6182,THEFT F/AUTO,Anacostia,2020,308
6183,THEFT F/AUTO,U Street Corridor,2020,230
6184,BURGLARY,Navy Yard,2020,269
6185,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6186,THEFT/OTHER,Adams Morgan,2020,584
6187,THEFT/OTHER,Capitol Hill,2020,1371
6188,THEFT/OTHER,Columbia Heights,2020,1400
6189,THEFT/OTHER,Shaw,2020,1038
6190,THEFT F/AUTO,Capitol Hill,2020,1371
6191,THEFT/OTHER,Sixteenth Street Heights,2020,763
6192,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6193,THEFT F/AUTO,Columbia Heights,2020,1400
6194,THEFT F/AUTO,Capitol Hill,2020,1371
6195,ROBBERY,Sixteenth Street Heights,2020,763
6196,THEFT/OTHER,NoMa,2020,334
6197,THEFT F/AUTO,Capitol Hill,2020,1371
6198,ROBBERY,Adams Morgan,2020,584
6199,THEFT/OTHER,Dupont Circle,2020,712
6200,ROBBERY,Capitol Hill,2020,1371
6201,THEFT F/AUTO,Adams Morgan,2020,584
6202,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6203,THEFT/OTHER,Shaw,2020,1038
6204,THEFT/OTHER,Sixteenth Street Heights,2020,763
6205,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6206,THEFT/OTHER,Columbia Heights,2020,1400
6207,THEFT/OTHER,Capitol Hill,2020,1371
6208,THEFT/OTHER,Shaw,2020,1038
6209,BURGLARY,NoMa,2020,334
6210,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6211,THEFT/OTHER,Columbia Heights,2020,1400
6212,THEFT/OTHER,Navy Yard,2020,269
6213,ROBBERY,Adams Morgan,2020,584
6214,THEFT/OTHER,Sixteenth Street Heights,2020,763
6215,THEFT/OTHER,Sixteenth Street Heights,2020,763
6216,THEFT F/AUTO,NoMa,2020,334
6217,ROBBERY,Columbia Heights,2020,1400
6218,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
6219,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6220,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2020,269
6221,BURGLARY,Columbia Heights,2020,1400
6222,BURGLARY,Capitol Hill,2020,1371
6223,THEFT/OTHER,Petworth,2020,544
6224,THEFT F/AUTO,Columbia Heights,2020,1400
6225,THEFT/OTHER,Capitol Hill,2020,1371
6226,THEFT/OTHER,Navy Yard,2020,269
6227,THEFT/OTHER,Columbia Heights,2020,1400
6228,THEFT F/AUTO,Shaw,2020,1038
6229,THEFT F/AUTO,NoMa,2020,334
6230,THEFT/OTHER,Capitol Hill,2020,1371
6231,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6232,THEFT/OTHER,Sixteenth Street Heights,2020,763
6233,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
6234,THEFT F/AUTO,Capitol Hill,2020,1371
6235,ROBBERY,Capitol Hill,2020,1371
6236,ASSAULT W/DANGEROUS WEAPON,NoMa,2020,334
6237,THEFT/OTHER,Adams Morgan,2020,584
6238,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6239,THEFT/OTHER,Anacostia,2020,308
6240,THEFT/OTHER,Sixteenth Street Heights,2020,763
6241,THEFT/OTHER,Navy Yard,2020,269
6242,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6243,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6244,THEFT F/AUTO,Columbia Heights,2020,1400
6245,THEFT F/AUTO,Columbia Heights,2020,1400
6246,THEFT/OTHER,Sixteenth Street Heights,2020,763
6247,THEFT F/AUTO,Anacostia,2020,308
6248,THEFT F/AUTO,U Street Corridor,2020,230
6249,THEFT/OTHER,NoMa,2020,334
6250,THEFT/OTHER,NoMa,2020,334
6251,ROBBERY,Columbia Heights,2020,1400
6252,THEFT/OTHER,Anacostia,2020,308
6253,THEFT/OTHER,Columbia Heights,2020,1400
6254,THEFT/OTHER,Sixteenth Street Heights,2020,763
6255,THEFT/OTHER,Shaw,2020,1038
6256,THEFT F/AUTO,Shaw,2020,1038
6257,THEFT F/AUTO,Capitol Hill,2020,1371
6258,THEFT/OTHER,Adams Morgan,2020,584
6259,THEFT/OTHER,Dupont Circle,2020,712
6260,THEFT/OTHER,Columbia Heights,2020,1400
6261,THEFT/OTHER,Shaw,2020,1038
6262,THEFT F/AUTO,Dupont Circle,2020,712
6263,THEFT F/AUTO,Capitol Hill,2020,1371
6264,THEFT/OTHER,Columbia Heights,2020,1400
6265,THEFT/OTHER,Dupont Circle,2020,712
6266,BURGLARY,Shaw,2020,1038
6267,THEFT/OTHER,Navy Yard,2020,269
6268,THEFT F/AUTO,Petworth,2020,544
6269,THEFT/OTHER,Navy Yard,2020,269
6270,THEFT F/AUTO,Adams Morgan,2020,584
6271,THEFT/OTHER,Petworth,2020,544
6272,THEFT/OTHER,Shaw,2020,1038
6273,THEFT F/AUTO,Columbia Heights,2020,1400
6274,THEFT/OTHER,Capitol Hill,2020,1371
6275,THEFT/OTHER,Dupont Circle,2020,712
6276,THEFT/OTHER,Petworth,2020,544
6277,ROBBERY,Shaw,2020,1038
6278,THEFT/OTHER,Columbia Heights,2020,1400
6279,THEFT/OTHER,Columbia Heights,2020,1400
6280,THEFT F/AUTO,Shaw,2020,1038
6281,THEFT F/AUTO,Capitol Hill,2020,1371
6282,THEFT/OTHER,Sixteenth Street Heights,2020,763
6283,MOTOR VEHICLE THEFT,Anacostia,2020,308
6284,THEFT F/AUTO,Columbia Heights,2020,1400
6285,ROBBERY,Shaw,2020,1038
6286,THEFT/OTHER,Navy Yard,2020,269
6287,ASSAULT W/DANGEROUS WEAPON,Anacostia,2020,308
6288,THEFT/OTHER,Sixteenth Street Heights,2020,763
6289,THEFT/OTHER,Navy Yard,2020,269
6290,THEFT/OTHER,Shaw,2020,1038
6291,THEFT/OTHER,Adams Morgan,2020,584
6292,THEFT/OTHER,Capitol Hill,2020,1371
6293,THEFT/OTHER,Shaw,2020,1038
6294,THEFT/OTHER,Capitol Hill,2020,1371
6295,THEFT F/AUTO,Shaw,2020,1038
6296,THEFT/OTHER,Adams Morgan,2020,584
6297,BURGLARY,Dupont Circle,2020,712
6298,THEFT F/AUTO,Capitol Hill,2020,1371
6299,THEFT F/AUTO,Dupont Circle,2020,712
6300,THEFT/OTHER,Adams Morgan,2020,584
6301,THEFT/OTHER,Anacostia,2020,308
6302,THEFT/OTHER,Petworth,2020,544
6303,THEFT/OTHER,Capitol Hill,2020,1371
6304,MOTOR VEHICLE THEFT,Anacostia,2020,308
6305,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2020,763
6306,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
6307,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
6308,THEFT F/AUTO,Columbia Heights,2020,1400
6309,THEFT/OTHER,Anacostia,2020,308
6310,THEFT F/AUTO,Sixteenth Street Heights,2020,763
6311,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2020,584
6312,THEFT F/AUTO,Columbia Heights,2020,1400
