,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
6244,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6245,THEFT/OTHER,NoMa,2022,447
6246,THEFT F/AUTO,Petworth,2022,396
6247,THEFT/OTHER,Sixteenth Street Heights,2022,813
6248,THEFT/OTHER,Columbia Heights,2022,1345
6249,THEFT/OTHER,Columbia Heights,2022,1345
6250,THEFT/OTHER,Capitol Hill,2022,1065
6251,THEFT/OTHER,Adams Morgan,2022,698
6252,THEFT/OTHER,Columbia Heights,2022,1345
6253,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6254,THEFT/OTHER,Sixteenth Street Heights,2022,813
6255,THEFT/OTHER,Shaw,2022,1398
6256,THEFT/OTHER,Columbia Heights,2022,1345
6257,THEFT/OTHER,Sixteenth Street Heights,2022,813
6258,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6259,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6260,MOTOR VEHICLE THEFT,Petworth,2022,396
6261,THEFT F/AUTO,Adams Morgan,2022,698
6262,ASSAULT W/DANGEROUS WEAPON,Shaw,2022,1398
6263,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
6264,THEFT F/AUTO,U Street Corridor,2022,349
6265,THEFT F/AUTO,Petworth,2022,396
6266,THEFT/OTHER,Sixteenth Street Heights,2022,813
6267,MOTOR VEHICLE THEFT,NoMa,2022,447
6268,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
6269,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6270,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6271,THEFT/OTHER,Adams Morgan,2022,698
6272,THEFT/OTHER,Sixteenth Street Heights,2022,813
6273,ASSAULT W/DANGEROUS WEAPON,NoMa,2022,447
6274,THEFT/OTHER,Petworth,2022,396
6275,THEFT/OTHER,Capitol Hill,2022,1065
6276,THEFT/OTHER,Sixteenth Street Heights,2022,813
6277,THEFT F/AUTO,Shaw,2022,1398
6278,THEFT/OTHER,Columbia Heights,2022,1345
6279,THEFT/OTHER,Capitol Hill,2022,1065
6280,THEFT F/AUTO,Adams Morgan,2022,698
6281,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6282,THEFT F/AUTO,Dupont Circle,2022,720
6283,THEFT/OTHER,Navy Yard,2022,528
6284,THEFT F/AUTO,Columbia Heights,2022,1345
6285,THEFT/OTHER,Adams Morgan,2022,698
6286,THEFT/OTHER,Capitol Hill,2022,1065
6287,THEFT/OTHER,Adams Morgan,2022,698
6288,THEFT/OTHER,Capitol Hill,2022,1065
6289,THEFT/OTHER,Sixteenth Street Heights,2022,813
6290,THEFT F/AUTO,Columbia Heights,2022,1345
6291,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6292,THEFT F/AUTO,Shaw,2022,1398
6293,MOTOR VEHICLE THEFT,Petworth,2022,396
6294,THEFT F/AUTO,Dupont Circle,2022,720
6295,THEFT/OTHER,Petworth,2022,396
6296,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6297,ROBBERY,Shaw,2022,1398
6298,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6299,BURGLARY,Adams Morgan,2022,698
6300,ROBBERY,Sixteenth Street Heights,2022,813
6301,THEFT F/AUTO,Shaw,2022,1398
6302,ROBBERY,Dupont Circle,2022,720
6303,THEFT F/AUTO,U Street Corridor,2022,349
6304,ROBBERY,Shaw,2022,1398
6305,THEFT/OTHER,Adams Morgan,2022,698
6306,THEFT F/AUTO,Dupont Circle,2022,720
6307,THEFT F/AUTO,Capitol Hill,2022,1065
6308,THEFT F/AUTO,Shaw,2022,1398
6309,THEFT/OTHER,U Street Corridor,2022,349
6310,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6311,THEFT/OTHER,Columbia Heights,2022,1345
6312,ROBBERY,Shaw,2022,1398
6313,THEFT F/AUTO,NoMa,2022,447
6314,THEFT F/AUTO,Shaw,2022,1398
6315,THEFT/OTHER,Adams Morgan,2022,698
6316,ROBBERY,Shaw,2022,1398
6317,THEFT F/AUTO,NoMa,2022,447
6318,BURGLARY,Shaw,2022,1398
6319,ASSAULT W/DANGEROUS WEAPON,Shaw,2022,1398
6320,THEFT/OTHER,Shaw,2022,1398
6321,THEFT F/AUTO,Shaw,2022,1398
6322,MOTOR VEHICLE THEFT,NoMa,2022,447
6323,THEFT F/AUTO,Shaw,2022,1398
6324,THEFT/OTHER,Sixteenth Street Heights,2022,813
6325,ROBBERY,Shaw,2022,1398
6326,THEFT/OTHER,Capitol Hill,2022,1065
6327,THEFT/OTHER,Dupont Circle,2022,720
6328,THEFT F/AUTO,Shaw,2022,1398
6329,THEFT F/AUTO,Shaw,2022,1398
6330,ROBBERY,Navy Yard,2022,528
6331,THEFT F/AUTO,Shaw,2022,1398
6332,THEFT F/AUTO,Shaw,2022,1398
6333,THEFT F/AUTO,Shaw,2022,1398
6334,THEFT F/AUTO,Shaw,2022,1398
6335,THEFT/OTHER,Capitol Hill,2022,1065
6336,THEFT/OTHER,Capitol Hill,2022,1065
6337,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6338,THEFT F/AUTO,Columbia Heights,2022,1345
6339,THEFT/OTHER,Dupont Circle,2022,720
6340,THEFT F/AUTO,Shaw,2022,1398
6341,MOTOR VEHICLE THEFT,Petworth,2022,396
6342,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6343,THEFT/OTHER,U Street Corridor,2022,349
6344,THEFT F/AUTO,Shaw,2022,1398
6345,THEFT F/AUTO,Shaw,2022,1398
6346,THEFT/OTHER,Columbia Heights,2022,1345
6347,THEFT/OTHER,Dupont Circle,2022,720
6348,THEFT F/AUTO,Anacostia,2022,226
6349,THEFT/OTHER,Dupont Circle,2022,720
6350,THEFT/OTHER,Columbia Heights,2022,1345
6351,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
6352,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6353,THEFT/OTHER,Adams Morgan,2022,698
6354,THEFT/OTHER,Shaw,2022,1398
6355,THEFT/OTHER,Dupont Circle,2022,720
6356,ROBBERY,Columbia Heights,2022,1345
6357,THEFT/OTHER,Adams Morgan,2022,698
6358,THEFT/OTHER,Capitol Hill,2022,1065
6359,ROBBERY,Sixteenth Street Heights,2022,813
6360,THEFT F/AUTO,NoMa,2022,447
6361,THEFT F/AUTO,Dupont Circle,2022,720
6362,THEFT F/AUTO,Petworth,2022,396
6363,THEFT F/AUTO,Dupont Circle,2022,720
6364,THEFT/OTHER,Sixteenth Street Heights,2022,813
6365,THEFT F/AUTO,Dupont Circle,2022,720
6366,THEFT F/AUTO,Shaw,2022,1398
6367,THEFT/OTHER,Sixteenth Street Heights,2022,813
6368,THEFT F/AUTO,Shaw,2022,1398
6369,THEFT F/AUTO,Capitol Hill,2022,1065
6370,THEFT F/AUTO,Shaw,2022,1398
6371,THEFT/OTHER,U Street Corridor,2022,349
6372,THEFT/OTHER,Adams Morgan,2022,698
6373,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6374,THEFT/OTHER,Shaw,2022,1398
6375,THEFT/OTHER,Sixteenth Street Heights,2022,813
6376,THEFT F/AUTO,Shaw,2022,1398
6377,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
6378,THEFT/OTHER,Anacostia,2022,226
6379,THEFT/OTHER,Adams Morgan,2022,698
6380,MOTOR VEHICLE THEFT,Shaw,2022,1398
6381,THEFT F/AUTO,Columbia Heights,2022,1345
6382,MOTOR VEHICLE THEFT,NoMa,2022,447
6383,BURGLARY,Sixteenth Street Heights,2022,813
6384,THEFT F/AUTO,Dupont Circle,2022,720
6385,ROBBERY,Capitol Hill,2022,1065
6386,THEFT F/AUTO,Shaw,2022,1398
6387,THEFT/OTHER,Adams Morgan,2022,698
6388,BURGLARY,Anacostia,2022,226
6389,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6390,THEFT/OTHER,Columbia Heights,2022,1345
6391,THEFT/OTHER,Shaw,2022,1398
6392,THEFT F/AUTO,Capitol Hill,2022,1065
6393,THEFT F/AUTO,Columbia Heights,2022,1345
6394,THEFT/OTHER,Shaw,2022,1398
6395,THEFT F/AUTO,Shaw,2022,1398
6396,THEFT F/AUTO,Capitol Hill,2022,1065
6397,THEFT/OTHER,Adams Morgan,2022,698
6398,THEFT/OTHER,Columbia Heights,2022,1345
6399,THEFT/OTHER,Capitol Hill,2022,1065
6400,THEFT/OTHER,Dupont Circle,2022,720
6401,THEFT/OTHER,Navy Yard,2022,528
6402,ROBBERY,Capitol Hill,2022,1065
6403,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
6404,THEFT F/AUTO,Shaw,2022,1398
6405,THEFT/OTHER,Petworth,2022,396
6406,THEFT/OTHER,Sixteenth Street Heights,2022,813
6407,THEFT/OTHER,Dupont Circle,2022,720
6408,ROBBERY,Capitol Hill,2022,1065
6409,THEFT/OTHER,Columbia Heights,2022,1345
6410,ROBBERY,Anacostia,2022,226
6411,THEFT F/AUTO,Shaw,2022,1398
6412,THEFT/OTHER,Adams Morgan,2022,698
6413,THEFT/OTHER,Sixteenth Street Heights,2022,813
6414,THEFT/OTHER,Columbia Heights,2022,1345
6415,THEFT/OTHER,Columbia Heights,2022,1345
6416,THEFT/OTHER,Dupont Circle,2022,720
6417,THEFT/OTHER,Capitol Hill,2022,1065
6418,THEFT/OTHER,Adams Morgan,2022,698
6419,MOTOR VEHICLE THEFT,Petworth,2022,396
6420,THEFT/OTHER,Dupont Circle,2022,720
6421,ROBBERY,Columbia Heights,2022,1345
6422,THEFT F/AUTO,Dupont Circle,2022,720
6423,THEFT/OTHER,NoMa,2022,447
6424,MOTOR VEHICLE THEFT,Shaw,2022,1398
6425,THEFT/OTHER,Columbia Heights,2022,1345
6426,THEFT/OTHER,Columbia Heights,2022,1345
6427,THEFT F/AUTO,Petworth,2022,396
6428,THEFT/OTHER,Columbia Heights,2022,1345
6429,ROBBERY,Shaw,2022,1398
6430,THEFT/OTHER,Anacostia,2022,226
6431,BURGLARY,Dupont Circle,2022,720
6432,THEFT/OTHER,Dupont Circle,2022,720
6433,THEFT/OTHER,Dupont Circle,2022,720
6434,THEFT F/AUTO,Capitol Hill,2022,1065
6435,THEFT/OTHER,Capitol Hill,2022,1065
6436,THEFT/OTHER,U Street Corridor,2022,349
6437,THEFT/OTHER,Shaw,2022,1398
6438,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6439,THEFT/OTHER,Columbia Heights,2022,1345
6440,THEFT F/AUTO,U Street Corridor,2022,349
6441,THEFT F/AUTO,Petworth,2022,396
6442,THEFT/OTHER,Anacostia,2022,226
6443,THEFT/OTHER,Columbia Heights,2022,1345
6444,THEFT/OTHER,Adams Morgan,2022,698
6445,THEFT F/AUTO,Shaw,2022,1398
6446,THEFT F/AUTO,Columbia Heights,2022,1345
6447,THEFT/OTHER,Dupont Circle,2022,720
6448,BURGLARY,Capitol Hill,2022,1065
6449,THEFT/OTHER,Sixteenth Street Heights,2022,813
6450,THEFT/OTHER,Columbia Heights,2022,1345
6451,THEFT F/AUTO,Capitol Hill,2022,1065
6452,THEFT F/AUTO,Columbia Heights,2022,1345
6453,THEFT/OTHER,Adams Morgan,2022,698
6454,THEFT F/AUTO,Petworth,2022,396
6455,MOTOR VEHICLE THEFT,NoMa,2022,447
6456,ROBBERY,U Street Corridor,2022,349
6457,MOTOR VEHICLE THEFT,NoMa,2022,447
6458,THEFT/OTHER,Dupont Circle,2022,720
6459,THEFT/OTHER,Dupont Circle,2022,720
6460,THEFT/OTHER,Dupont Circle,2022,720
6461,THEFT/OTHER,Capitol Hill,2022,1065
6462,THEFT F/AUTO,U Street Corridor,2022,349
6463,THEFT F/AUTO,Adams Morgan,2022,698
6464,THEFT/OTHER,NoMa,2022,447
6465,THEFT F/AUTO,Shaw,2022,1398
6466,THEFT F/AUTO,U Street Corridor,2022,349
6467,ROBBERY,Dupont Circle,2022,720
6468,THEFT F/AUTO,Capitol Hill,2022,1065
6469,THEFT/OTHER,Shaw,2022,1398
6470,THEFT F/AUTO,Capitol Hill,2022,1065
6471,THEFT/OTHER,Capitol Hill,2022,1065
6472,THEFT/OTHER,Columbia Heights,2022,1345
6473,THEFT F/AUTO,Anacostia,2022,226
6474,THEFT F/AUTO,Adams Morgan,2022,698
6475,THEFT F/AUTO,Shaw,2022,1398
6476,THEFT/OTHER,Columbia Heights,2022,1345
6477,THEFT F/AUTO,Shaw,2022,1398
6478,HOMICIDE,Capitol Hill,2022,1065
6479,THEFT/OTHER,Anacostia,2022,226
6480,THEFT/OTHER,Capitol Hill,2022,1065
6481,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6482,THEFT/OTHER,Columbia Heights,2022,1345
6483,THEFT/OTHER,Capitol Hill,2022,1065
6484,THEFT F/AUTO,U Street Corridor,2022,349
6485,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6486,THEFT/OTHER,Dupont Circle,2022,720
6487,THEFT F/AUTO,Petworth,2022,396
6488,THEFT/OTHER,Adams Morgan,2022,698
6489,THEFT/OTHER,Adams Morgan,2022,698
6490,MOTOR VEHICLE THEFT,NoMa,2022,447
6491,THEFT F/AUTO,Shaw,2022,1398
6492,ROBBERY,Dupont Circle,2022,720
6493,SEX ABUSE,Columbia Heights,2022,1345
6494,THEFT/OTHER,Columbia Heights,2022,1345
6495,ROBBERY,U Street Corridor,2022,349
6496,THEFT F/AUTO,Adams Morgan,2022,698
6497,THEFT/OTHER,Columbia Heights,2022,1345
6498,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
6499,THEFT F/AUTO,Capitol Hill,2022,1065
6500,MOTOR VEHICLE THEFT,Shaw,2022,1398
6501,THEFT F/AUTO,Dupont Circle,2022,720
6502,THEFT F/AUTO,Columbia Heights,2022,1345
6503,THEFT F/AUTO,Shaw,2022,1398
6504,THEFT F/AUTO,Shaw,2022,1398
6505,THEFT/OTHER,Columbia Heights,2022,1345
6506,ROBBERY,Shaw,2022,1398
6507,THEFT/OTHER,Columbia Heights,2022,1345
6508,THEFT/OTHER,Columbia Heights,2022,1345
6509,THEFT/OTHER,Shaw,2022,1398
6510,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6511,THEFT/OTHER,Adams Morgan,2022,698
6512,THEFT/OTHER,NoMa,2022,447
6513,THEFT/OTHER,Navy Yard,2022,528
6514,THEFT/OTHER,Adams Morgan,2022,698
6515,THEFT/OTHER,Sixteenth Street Heights,2022,813
6516,THEFT/OTHER,Shaw,2022,1398
6517,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6518,THEFT/OTHER,Shaw,2022,1398
6519,THEFT F/AUTO,Columbia Heights,2022,1345
6520,THEFT/OTHER,Adams Morgan,2022,698
6521,THEFT F/AUTO,Shaw,2022,1398
6522,THEFT F/AUTO,Shaw,2022,1398
6523,THEFT/OTHER,Columbia Heights,2022,1345
6524,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6525,THEFT/OTHER,Capitol Hill,2022,1065
6526,THEFT/OTHER,Columbia Heights,2022,1345
6527,MOTOR VEHICLE THEFT,NoMa,2022,447
6528,THEFT F/AUTO,Shaw,2022,1398
6529,THEFT/OTHER,Sixteenth Street Heights,2022,813
6530,THEFT F/AUTO,Shaw,2022,1398
6531,ROBBERY,Shaw,2022,1398
6532,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6533,THEFT/OTHER,Petworth,2022,396
6534,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6535,THEFT/OTHER,Petworth,2022,396
6536,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6537,THEFT/OTHER,Columbia Heights,2022,1345
6538,THEFT F/AUTO,Shaw,2022,1398
6539,ROBBERY,Sixteenth Street Heights,2022,813
6540,THEFT F/AUTO,Shaw,2022,1398
6541,THEFT F/AUTO,Capitol Hill,2022,1065
6542,THEFT/OTHER,Capitol Hill,2022,1065
6543,THEFT/OTHER,U Street Corridor,2022,349
6544,THEFT/OTHER,Adams Morgan,2022,698
6545,THEFT/OTHER,U Street Corridor,2022,349
6546,ROBBERY,Columbia Heights,2022,1345
6547,THEFT/OTHER,Adams Morgan,2022,698
6548,MOTOR VEHICLE THEFT,NoMa,2022,447
6549,THEFT F/AUTO,Capitol Hill,2022,1065
6550,THEFT/OTHER,Columbia Heights,2022,1345
6551,MOTOR VEHICLE THEFT,Shaw,2022,1398
6552,THEFT F/AUTO,Adams Morgan,2022,698
6553,THEFT F/AUTO,Columbia Heights,2022,1345
6554,BURGLARY,Petworth,2022,396
6555,ROBBERY,Shaw,2022,1398
6556,THEFT/OTHER,Dupont Circle,2022,720
6557,THEFT/OTHER,Anacostia,2022,226
6558,THEFT F/AUTO,Dupont Circle,2022,720
6559,THEFT F/AUTO,U Street Corridor,2022,349
6560,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2022,528
6561,THEFT/OTHER,Sixteenth Street Heights,2022,813
6562,THEFT/OTHER,Columbia Heights,2022,1345
6563,THEFT/OTHER,Adams Morgan,2022,698
6564,THEFT/OTHER,Capitol Hill,2022,1065
6565,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6566,THEFT/OTHER,Columbia Heights,2022,1345
6567,MOTOR VEHICLE THEFT,Anacostia,2022,226
6568,THEFT/OTHER,U Street Corridor,2022,349
6569,BURGLARY,Anacostia,2022,226
6570,THEFT/OTHER,Columbia Heights,2022,1345
6571,MOTOR VEHICLE THEFT,Shaw,2022,1398
6572,THEFT/OTHER,Capitol Hill,2022,1065
6573,THEFT F/AUTO,Columbia Heights,2022,1345
6574,THEFT/OTHER,Dupont Circle,2022,720
6575,THEFT/OTHER,Columbia Heights,2022,1345
6576,MOTOR VEHICLE THEFT,Anacostia,2022,226
6577,THEFT/OTHER,Dupont Circle,2022,720
6578,THEFT F/AUTO,Columbia Heights,2022,1345
6579,THEFT/OTHER,Petworth,2022,396
6580,BURGLARY,Shaw,2022,1398
6581,THEFT F/AUTO,Petworth,2022,396
6582,THEFT/OTHER,Capitol Hill,2022,1065
6583,THEFT/OTHER,Capitol Hill,2022,1065
6584,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6585,THEFT/OTHER,Columbia Heights,2022,1345
6586,ROBBERY,Dupont Circle,2022,720
6587,THEFT F/AUTO,Adams Morgan,2022,698
6588,MOTOR VEHICLE THEFT,Petworth,2022,396
6589,MOTOR VEHICLE THEFT,Petworth,2022,396
6590,THEFT/OTHER,Petworth,2022,396
6591,THEFT F/AUTO,Shaw,2022,1398
6592,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6593,ROBBERY,Columbia Heights,2022,1345
6594,THEFT F/AUTO,U Street Corridor,2022,349
6595,THEFT F/AUTO,Capitol Hill,2022,1065
6596,THEFT/OTHER,Shaw,2022,1398
6597,THEFT F/AUTO,Adams Morgan,2022,698
6598,BURGLARY,NoMa,2022,447
6599,THEFT/OTHER,Sixteenth Street Heights,2022,813
6600,MOTOR VEHICLE THEFT,NoMa,2022,447
6601,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6602,ASSAULT W/DANGEROUS WEAPON,Petworth,2022,396
6603,THEFT/OTHER,Navy Yard,2022,528
6604,MOTOR VEHICLE THEFT,Shaw,2022,1398
6605,THEFT/OTHER,Navy Yard,2022,528
6606,THEFT/OTHER,NoMa,2022,447
6607,THEFT F/AUTO,Navy Yard,2022,528
6608,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
6609,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6610,THEFT F/AUTO,Dupont Circle,2022,720
6611,THEFT F/AUTO,Navy Yard,2022,528
6612,ROBBERY,NoMa,2022,447
6613,THEFT/OTHER,Petworth,2022,396
6614,ROBBERY,Shaw,2022,1398
6615,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6616,THEFT/OTHER,Shaw,2022,1398
6617,THEFT F/AUTO,Columbia Heights,2022,1345
6618,THEFT F/AUTO,Dupont Circle,2022,720
6619,THEFT F/AUTO,Shaw,2022,1398
6620,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6621,THEFT/OTHER,Sixteenth Street Heights,2022,813
6622,ROBBERY,Sixteenth Street Heights,2022,813
6623,ROBBERY,Columbia Heights,2022,1345
6624,THEFT/OTHER,NoMa,2022,447
6625,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6626,THEFT F/AUTO,U Street Corridor,2022,349
6627,BURGLARY,Dupont Circle,2022,720
6628,THEFT/OTHER,Columbia Heights,2022,1345
6629,THEFT F/AUTO,Navy Yard,2022,528
6630,THEFT/OTHER,Dupont Circle,2022,720
6631,THEFT F/AUTO,Columbia Heights,2022,1345
6632,THEFT F/AUTO,Adams Morgan,2022,698
6633,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2022,1065
6634,THEFT/OTHER,Adams Morgan,2022,698
6635,MOTOR VEHICLE THEFT,Shaw,2022,1398
6636,MOTOR VEHICLE THEFT,Navy Yard,2022,528
6637,THEFT/OTHER,Columbia Heights,2022,1345
6638,THEFT F/AUTO,Dupont Circle,2022,720
6639,THEFT/OTHER,Sixteenth Street Heights,2022,813
6640,MOTOR VEHICLE THEFT,Shaw,2022,1398
6641,ROBBERY,Navy Yard,2022,528
6642,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
6643,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6644,THEFT/OTHER,NoMa,2022,447
6645,THEFT/OTHER,Columbia Heights,2022,1345
6646,THEFT F/AUTO,Anacostia,2022,226
6647,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6648,THEFT F/AUTO,Petworth,2022,396
6649,THEFT F/AUTO,Shaw,2022,1398
6650,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6651,ROBBERY,Shaw,2022,1398
6652,THEFT F/AUTO,U Street Corridor,2022,349
6653,THEFT F/AUTO,U Street Corridor,2022,349
6654,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
6655,ROBBERY,Capitol Hill,2022,1065
6656,THEFT/OTHER,Columbia Heights,2022,1345
6657,THEFT/OTHER,Navy Yard,2022,528
6658,THEFT/OTHER,Navy Yard,2022,528
6659,THEFT/OTHER,Sixteenth Street Heights,2022,813
6660,MOTOR VEHICLE THEFT,NoMa,2022,447
6661,THEFT/OTHER,Sixteenth Street Heights,2022,813
6662,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6663,THEFT F/AUTO,Adams Morgan,2022,698
6664,THEFT F/AUTO,Anacostia,2022,226
6665,THEFT F/AUTO,Capitol Hill,2022,1065
6666,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6667,THEFT F/AUTO,NoMa,2022,447
6668,THEFT F/AUTO,Shaw,2022,1398
6669,THEFT F/AUTO,Shaw,2022,1398
6670,THEFT F/AUTO,U Street Corridor,2022,349
6671,THEFT/OTHER,NoMa,2022,447
6672,THEFT F/AUTO,Shaw,2022,1398
6673,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6674,THEFT/OTHER,U Street Corridor,2022,349
6675,THEFT/OTHER,Adams Morgan,2022,698
6676,THEFT/OTHER,NoMa,2022,447
6677,THEFT F/AUTO,Adams Morgan,2022,698
6678,THEFT/OTHER,Adams Morgan,2022,698
6679,THEFT/OTHER,Columbia Heights,2022,1345
6680,THEFT F/AUTO,Dupont Circle,2022,720
6681,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6682,THEFT/OTHER,Adams Morgan,2022,698
6683,THEFT/OTHER,Sixteenth Street Heights,2022,813
6684,THEFT/OTHER,Capitol Hill,2022,1065
6685,THEFT F/AUTO,Adams Morgan,2022,698
6686,THEFT/OTHER,Navy Yard,2022,528
6687,BURGLARY,NoMa,2022,447
6688,THEFT/OTHER,Columbia Heights,2022,1345
6689,THEFT F/AUTO,Columbia Heights,2022,1345
6690,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
6691,THEFT F/AUTO,NoMa,2022,447
6692,THEFT/OTHER,Shaw,2022,1398
6693,THEFT/OTHER,Capitol Hill,2022,1065
6694,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6695,THEFT F/AUTO,Columbia Heights,2022,1345
6696,THEFT F/AUTO,Petworth,2022,396
6697,THEFT/OTHER,Shaw,2022,1398
6698,THEFT F/AUTO,Shaw,2022,1398
6699,THEFT/OTHER,Sixteenth Street Heights,2022,813
6700,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
6701,THEFT F/AUTO,Dupont Circle,2022,720
6702,THEFT/OTHER,Navy Yard,2022,528
6703,THEFT/OTHER,Navy Yard,2022,528
6704,THEFT/OTHER,Shaw,2022,1398
6705,MOTOR VEHICLE THEFT,NoMa,2022,447
6706,THEFT F/AUTO,Dupont Circle,2022,720
6707,MOTOR VEHICLE THEFT,Anacostia,2022,226
6708,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
6709,THEFT F/AUTO,Petworth,2022,396
6710,MOTOR VEHICLE THEFT,NoMa,2022,447
6711,ROBBERY,Capitol Hill,2022,1065
6712,THEFT F/AUTO,Shaw,2022,1398
6713,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
6714,THEFT F/AUTO,Capitol Hill,2022,1065
6715,MOTOR VEHICLE THEFT,Shaw,2022,1398
6716,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2022,720
6717,THEFT/OTHER,Capitol Hill,2022,1065
6718,THEFT F/AUTO,NoMa,2022,447
6719,THEFT F/AUTO,Shaw,2022,1398
6720,THEFT F/AUTO,Shaw,2022,1398
6721,THEFT/OTHER,Columbia Heights,2022,1345
6722,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2022,698
6723,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
6724,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6725,SEX ABUSE,Shaw,2022,1398
6726,THEFT/OTHER,Adams Morgan,2022,698
6727,THEFT/OTHER,NoMa,2022,447
6728,THEFT/OTHER,NoMa,2022,447
6729,THEFT/OTHER,Capitol Hill,2022,1065
6730,THEFT/OTHER,Adams Morgan,2022,698
6731,THEFT/OTHER,Capitol Hill,2022,1065
6732,THEFT/OTHER,Shaw,2022,1398
6733,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6734,THEFT/OTHER,Adams Morgan,2022,698
6735,THEFT F/AUTO,Dupont Circle,2022,720
6736,THEFT/OTHER,Sixteenth Street Heights,2022,813
6737,THEFT F/AUTO,Adams Morgan,2022,698
6738,THEFT F/AUTO,Shaw,2022,1398
6739,THEFT F/AUTO,Shaw,2022,1398
6740,THEFT/OTHER,Adams Morgan,2022,698
6741,ROBBERY,Anacostia,2022,226
6742,THEFT/OTHER,Shaw,2022,1398
6743,THEFT F/AUTO,Columbia Heights,2022,1345
6744,THEFT/OTHER,Capitol Hill,2022,1065
6745,THEFT/OTHER,Columbia Heights,2022,1345
6746,THEFT/OTHER,Capitol Hill,2022,1065
6747,ROBBERY,Shaw,2022,1398
6748,THEFT/OTHER,Navy Yard,2022,528
6749,THEFT/OTHER,Navy Yard,2022,528
6750,THEFT F/AUTO,Shaw,2022,1398
6751,THEFT F/AUTO,Sixteenth Street Heights,2022,813
6752,THEFT F/AUTO,Petworth,2022,396
6753,THEFT/OTHER,Navy Yard,2022,528
6754,THEFT/OTHER,Capitol Hill,2022,1065
6755,THEFT F/AUTO,Shaw,2022,1398
6756,THEFT/OTHER,Capitol Hill,2022,1065
6757,THEFT/OTHER,Sixteenth Street Heights,2022,813
6758,ROBBERY,Columbia Heights,2022,1345
6759,ASSAULT W/DANGEROUS WEAPON,NoMa,2022,447
6760,THEFT F/AUTO,Adams Morgan,2022,698
6761,THEFT/OTHER,Shaw,2022,1398
