,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
6703,THEFT/OTHER,Navy Yard,2024,606
6704,THEFT/OTHER,Dupont Circle,2024,696
6705,ROBBERY,Sixteenth Street Heights,2024,839
6706,THEFT/OTHER,Navy Yard,2024,606
6707,THEFT/OTHER,Shaw,2024,1394
6708,ROBBERY,Capitol Hill,2024,1138
6709,THEFT/OTHER,Shaw,2024,1394
6710,THEFT F/AUTO,Shaw,2024,1394
6711,THEFT/OTHER,Navy Yard,2024,606
6712,THEFT/OTHER,Columbia Heights,2024,1545
6713,THEFT F/AUTO,Shaw,2024,1394
6714,THEFT/OTHER,Columbia Heights,2024,1545
6715,THEFT/OTHER,Capitol Hill,2024,1138
6716,THEFT/OTHER,Shaw,2024,1394
6717,THEFT/OTHER,Capitol Hill,2024,1138
6718,THEFT/OTHER,Adams Morgan,2024,686
6719,BURGLARY,Shaw,2024,1394
6720,THEFT/OTHER,Shaw,2024,1394
6721,THEFT F/AUTO,Capitol Hill,2024,1138
6722,THEFT/OTHER,Shaw,2024,1394
6723,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6724,THEFT F/AUTO,NoMa,2024,370
6725,THEFT F/AUTO,Dupont Circle,2024,696
6726,ROBBERY,Shaw,2024,1394
6727,ROBBERY,Capitol Hill,2024,1138
6728,THEFT F/AUTO,Adams Morgan,2024,686
6729,THEFT/OTHER,Capitol Hill,2024,1138
6730,THEFT/OTHER,Capitol Hill,2024,1138
6731,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
6732,ROBBERY,Capitol Hill,2024,1138
6733,THEFT F/AUTO,Capitol Hill,2024,1138
6734,BURGLARY,Shaw,2024,1394
6735,MOTOR VEHICLE THEFT,Shaw,2024,1394
6736,THEFT/OTHER,Capitol Hill,2024,1138
6737,THEFT/OTHER,Sixteenth Street Heights,2024,839
6738,THEFT/OTHER,Adams Morgan,2024,686
6739,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
6740,THEFT F/AUTO,Dupont Circle,2024,696
6741,THEFT/OTHER,Capitol Hill,2024,1138
6742,ROBBERY,Shaw,2024,1394
6743,THEFT/OTHER,Petworth,2024,433
6744,THEFT F/AUTO,Shaw,2024,1394
6745,THEFT/OTHER,Shaw,2024,1394
6746,THEFT F/AUTO,Capitol Hill,2024,1138
6747,THEFT/OTHER,Shaw,2024,1394
6748,THEFT/OTHER,Dupont Circle,2024,696
6749,THEFT F/AUTO,Columbia Heights,2024,1545
6750,THEFT F/AUTO,Adams Morgan,2024,686
6751,THEFT/OTHER,Sixteenth Street Heights,2024,839
6752,THEFT/OTHER,Adams Morgan,2024,686
6753,THEFT/OTHER,Capitol Hill,2024,1138
6754,THEFT/OTHER,Adams Morgan,2024,686
6755,THEFT/OTHER,Capitol Hill,2024,1138
6756,THEFT/OTHER,Columbia Heights,2024,1545
6757,THEFT/OTHER,Navy Yard,2024,606
6758,THEFT F/AUTO,Navy Yard,2024,606
6759,MOTOR VEHICLE THEFT,Shaw,2024,1394
6760,THEFT F/AUTO,Navy Yard,2024,606
6761,THEFT F/AUTO,Shaw,2024,1394
6762,THEFT F/AUTO,Shaw,2024,1394
6763,THEFT F/AUTO,Dupont Circle,2024,696
6764,ROBBERY,Columbia Heights,2024,1545
6765,THEFT/OTHER,Navy Yard,2024,606
6766,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
6767,THEFT/OTHER,Shaw,2024,1394
6768,MOTOR VEHICLE THEFT,NoMa,2024,370
6769,THEFT/OTHER,Dupont Circle,2024,696
6770,BURGLARY,Anacostia,2024,177
6771,THEFT/OTHER,Columbia Heights,2024,1545
6772,THEFT/OTHER,Columbia Heights,2024,1545
6773,ROBBERY,Columbia Heights,2024,1545
6774,THEFT F/AUTO,Capitol Hill,2024,1138
6775,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6776,THEFT F/AUTO,Adams Morgan,2024,686
6777,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
6778,THEFT/OTHER,Columbia Heights,2024,1545
6779,THEFT F/AUTO,Navy Yard,2024,606
6780,THEFT/OTHER,Columbia Heights,2024,1545
6781,THEFT/OTHER,Dupont Circle,2024,696
6782,THEFT/OTHER,Capitol Hill,2024,1138
6783,THEFT/OTHER,U Street Corridor,2024,287
6784,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
6785,THEFT/OTHER,Columbia Heights,2024,1545
6786,MOTOR VEHICLE THEFT,NoMa,2024,370
6788,THEFT/OTHER,Shaw,2024,1394
6789,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
6790,MOTOR VEHICLE THEFT,Shaw,2024,1394
6791,THEFT/OTHER,Columbia Heights,2024,1545
6792,THEFT/OTHER,Shaw,2024,1394
6793,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6794,THEFT/OTHER,Adams Morgan,2024,686
6795,THEFT/OTHER,Columbia Heights,2024,1545
6796,THEFT/OTHER,Shaw,2024,1394
6797,THEFT F/AUTO,Capitol Hill,2024,1138
6798,THEFT F/AUTO,Shaw,2024,1394
6799,MOTOR VEHICLE THEFT,Shaw,2024,1394
6800,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6801,THEFT/OTHER,Capitol Hill,2024,1138
6802,THEFT/OTHER,Petworth,2024,433
6803,THEFT/OTHER,Capitol Hill,2024,1138
6804,THEFT/OTHER,Capitol Hill,2024,1138
6805,THEFT/OTHER,Sixteenth Street Heights,2024,839
6806,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6807,ROBBERY,Columbia Heights,2024,1545
6808,THEFT/OTHER,Shaw,2024,1394
6809,THEFT/OTHER,Dupont Circle,2024,696
6810,THEFT F/AUTO,Dupont Circle,2024,696
6811,BURGLARY,Sixteenth Street Heights,2024,839
6812,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
6813,MOTOR VEHICLE THEFT,NoMa,2024,370
6814,THEFT/OTHER,Dupont Circle,2024,696
6815,THEFT/OTHER,Dupont Circle,2024,696
6816,ROBBERY,Shaw,2024,1394
6817,THEFT F/AUTO,Dupont Circle,2024,696
6818,THEFT/OTHER,Navy Yard,2024,606
6819,ASSAULT W/DANGEROUS WEAPON,Anacostia,2024,177
6820,THEFT/OTHER,Columbia Heights,2024,1545
6821,MOTOR VEHICLE THEFT,Shaw,2024,1394
6822,BURGLARY,U Street Corridor,2024,287
6823,THEFT F/AUTO,Capitol Hill,2024,1138
6824,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
6825,THEFT F/AUTO,Capitol Hill,2024,1138
6826,THEFT F/AUTO,Capitol Hill,2024,1138
6827,THEFT/OTHER,Shaw,2024,1394
6828,MOTOR VEHICLE THEFT,NoMa,2024,370
6829,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
6830,MOTOR VEHICLE THEFT,Anacostia,2024,177
6831,THEFT/OTHER,Shaw,2024,1394
6832,THEFT F/AUTO,Shaw,2024,1394
6833,ROBBERY,Sixteenth Street Heights,2024,839
6834,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
6835,THEFT/OTHER,Sixteenth Street Heights,2024,839
6836,ROBBERY,Shaw,2024,1394
6837,THEFT/OTHER,Columbia Heights,2024,1545
6838,THEFT/OTHER,Shaw,2024,1394
6839,ROBBERY,Dupont Circle,2024,696
6840,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6841,THEFT/OTHER,Columbia Heights,2024,1545
6842,THEFT F/AUTO,Anacostia,2024,177
6843,THEFT/OTHER,Dupont Circle,2024,696
6844,THEFT/OTHER,Columbia Heights,2024,1545
6845,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
6846,THEFT/OTHER,Dupont Circle,2024,696
6847,THEFT/OTHER,Sixteenth Street Heights,2024,839
6848,THEFT F/AUTO,Columbia Heights,2024,1545
6849,THEFT/OTHER,Shaw,2024,1394
6850,MOTOR VEHICLE THEFT,Shaw,2024,1394
6851,THEFT/OTHER,Adams Morgan,2024,686
6852,THEFT/OTHER,Adams Morgan,2024,686
6853,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6854,ROBBERY,Shaw,2024,1394
6855,THEFT/OTHER,Adams Morgan,2024,686
6856,THEFT F/AUTO,Shaw,2024,1394
6857,THEFT F/AUTO,Capitol Hill,2024,1138
6858,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
6859,THEFT/OTHER,Capitol Hill,2024,1138
6860,THEFT/OTHER,U Street Corridor,2024,287
6861,THEFT F/AUTO,Shaw,2024,1394
6862,THEFT/OTHER,Shaw,2024,1394
6863,SEX ABUSE,Adams Morgan,2024,686
6864,THEFT/OTHER,Sixteenth Street Heights,2024,839
6865,THEFT/OTHER,Sixteenth Street Heights,2024,839
6866,THEFT/OTHER,Columbia Heights,2024,1545
6867,THEFT/OTHER,Columbia Heights,2024,1545
6868,BURGLARY,Shaw,2024,1394
6869,THEFT F/AUTO,Shaw,2024,1394
6870,MOTOR VEHICLE THEFT,NoMa,2024,370
6871,THEFT F/AUTO,U Street Corridor,2024,287
6872,MOTOR VEHICLE THEFT,NoMa,2024,370
6873,THEFT F/AUTO,Navy Yard,2024,606
6874,THEFT F/AUTO,Navy Yard,2024,606
6875,THEFT F/AUTO,Capitol Hill,2024,1138
6876,THEFT/OTHER,Navy Yard,2024,606
6877,THEFT F/AUTO,Capitol Hill,2024,1138
6878,ROBBERY,Shaw,2024,1394
6879,THEFT/OTHER,Navy Yard,2024,606
6880,THEFT F/AUTO,Capitol Hill,2024,1138
6881,THEFT/OTHER,Columbia Heights,2024,1545
6882,THEFT F/AUTO,U Street Corridor,2024,287
6883,THEFT/OTHER,Sixteenth Street Heights,2024,839
6884,THEFT/OTHER,Navy Yard,2024,606
6885,THEFT/OTHER,Sixteenth Street Heights,2024,839
6886,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6887,ROBBERY,Columbia Heights,2024,1545
6888,MOTOR VEHICLE THEFT,Petworth,2024,433
6889,BURGLARY,Capitol Hill,2024,1138
6890,THEFT/OTHER,NoMa,2024,370
6891,ROBBERY,Columbia Heights,2024,1545
6892,THEFT F/AUTO,Shaw,2024,1394
6893,BURGLARY,Adams Morgan,2024,686
6894,MOTOR VEHICLE THEFT,NoMa,2024,370
6895,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6896,THEFT/OTHER,Capitol Hill,2024,1138
6897,THEFT/OTHER,Columbia Heights,2024,1545
6898,THEFT/OTHER,Navy Yard,2024,606
6899,THEFT F/AUTO,Columbia Heights,2024,1545
6900,MOTOR VEHICLE THEFT,Shaw,2024,1394
6901,THEFT F/AUTO,Columbia Heights,2024,1545
6902,BURGLARY,Adams Morgan,2024,686
6903,ROBBERY,Shaw,2024,1394
6904,THEFT/OTHER,Columbia Heights,2024,1545
6905,THEFT F/AUTO,Shaw,2024,1394
6906,THEFT/OTHER,NoMa,2024,370
6907,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6908,ROBBERY,Columbia Heights,2024,1545
6909,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
6910,BURGLARY,Shaw,2024,1394
6911,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6912,THEFT/OTHER,U Street Corridor,2024,287
6913,THEFT/OTHER,Capitol Hill,2024,1138
6914,THEFT/OTHER,Dupont Circle,2024,696
6915,ROBBERY,Shaw,2024,1394
6916,THEFT/OTHER,Shaw,2024,1394
6917,THEFT F/AUTO,Shaw,2024,1394
6918,THEFT/OTHER,Shaw,2024,1394
6919,THEFT/OTHER,Sixteenth Street Heights,2024,839
6920,THEFT F/AUTO,Capitol Hill,2024,1138
6921,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6922,THEFT F/AUTO,Shaw,2024,1394
6923,THEFT/OTHER,Adams Morgan,2024,686
6924,THEFT F/AUTO,Sixteenth Street Heights,2024,839
6925,THEFT/OTHER,Adams Morgan,2024,686
6926,THEFT F/AUTO,U Street Corridor,2024,287
6927,THEFT/OTHER,Shaw,2024,1394
6928,THEFT/OTHER,Shaw,2024,1394
6929,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
6930,THEFT/OTHER,Adams Morgan,2024,686
6931,THEFT F/AUTO,Dupont Circle,2024,696
6932,THEFT F/AUTO,NoMa,2024,370
6933,THEFT/OTHER,Columbia Heights,2024,1545
6934,THEFT/OTHER,U Street Corridor,2024,287
6935,THEFT/OTHER,Dupont Circle,2024,696
6936,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2024,606
6937,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
6938,THEFT/OTHER,Capitol Hill,2024,1138
6939,THEFT F/AUTO,Navy Yard,2024,606
6940,THEFT/OTHER,Dupont Circle,2024,696
6941,THEFT F/AUTO,Adams Morgan,2024,686
6942,THEFT/OTHER,Sixteenth Street Heights,2024,839
6943,THEFT/OTHER,U Street Corridor,2024,287
6944,THEFT/OTHER,Sixteenth Street Heights,2024,839
6945,THEFT/OTHER,Columbia Heights,2024,1545
6946,THEFT/OTHER,Shaw,2024,1394
6947,THEFT/OTHER,Shaw,2024,1394
6948,ROBBERY,Capitol Hill,2024,1138
6949,THEFT/OTHER,Adams Morgan,2024,686
6950,ROBBERY,Shaw,2024,1394
6951,THEFT/OTHER,Sixteenth Street Heights,2024,839
6952,THEFT F/AUTO,Shaw,2024,1394
6953,THEFT F/AUTO,U Street Corridor,2024,287
6954,THEFT F/AUTO,Columbia Heights,2024,1545
6955,THEFT F/AUTO,Dupont Circle,2024,696
6956,THEFT/OTHER,Petworth,2024,433
6957,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
6958,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
6959,THEFT F/AUTO,Dupont Circle,2024,696
6960,SEX ABUSE,Columbia Heights,2024,1545
6961,THEFT/OTHER,Petworth,2024,433
6962,THEFT/OTHER,Shaw,2024,1394
6963,ROBBERY,Columbia Heights,2024,1545
6964,THEFT/OTHER,Dupont Circle,2024,696
6965,THEFT/OTHER,NoMa,2024,370
6966,THEFT F/AUTO,Capitol Hill,2024,1138
6967,THEFT/OTHER,Adams Morgan,2024,686
6968,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
6969,THEFT/OTHER,NoMa,2024,370
6970,THEFT F/AUTO,Capitol Hill,2024,1138
6971,THEFT/OTHER,Adams Morgan,2024,686
6972,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
6973,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
6974,THEFT/OTHER,Dupont Circle,2024,696
6975,THEFT/OTHER,Navy Yard,2024,606
6976,ROBBERY,Columbia Heights,2024,1545
6977,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
6978,ROBBERY,Columbia Heights,2024,1545
6979,THEFT F/AUTO,Capitol Hill,2024,1138
6980,THEFT F/AUTO,Shaw,2024,1394
6981,THEFT/OTHER,Sixteenth Street Heights,2024,839
6982,MOTOR VEHICLE THEFT,Anacostia,2024,177
6983,MOTOR VEHICLE THEFT,Navy Yard,2024,606
6984,THEFT/OTHER,Columbia Heights,2024,1545
6985,ROBBERY,NoMa,2024,370
6986,THEFT/OTHER,Shaw,2024,1394
6987,THEFT/OTHER,U Street Corridor,2024,287
6988,ROBBERY,Columbia Heights,2024,1545
6989,THEFT/OTHER,Columbia Heights,2024,1545
6990,THEFT F/AUTO,Adams Morgan,2024,686
6991,BURGLARY,Sixteenth Street Heights,2024,839
6992,THEFT/OTHER,Dupont Circle,2024,696
6993,THEFT/OTHER,Shaw,2024,1394
6994,THEFT/OTHER,Shaw,2024,1394
6995,THEFT/OTHER,Capitol Hill,2024,1138
6996,ROBBERY,Capitol Hill,2024,1138
6997,BURGLARY,Dupont Circle,2024,696
6998,THEFT/OTHER,Capitol Hill,2024,1138
6999,THEFT/OTHER,Columbia Heights,2024,1545
7000,THEFT F/AUTO,Adams Morgan,2024,686
7001,THEFT F/AUTO,Adams Morgan,2024,686
7002,MOTOR VEHICLE THEFT,Shaw,2024,1394
7003,THEFT F/AUTO,Petworth,2024,433
7004,ROBBERY,Navy Yard,2024,606
7005,THEFT/OTHER,Capitol Hill,2024,1138
7006,THEFT/OTHER,Shaw,2024,1394
7007,THEFT/OTHER,Capitol Hill,2024,1138
7008,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
7009,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
7010,THEFT/OTHER,U Street Corridor,2024,287
7011,THEFT/OTHER,Capitol Hill,2024,1138
7012,BURGLARY,Adams Morgan,2024,686
7013,THEFT/OTHER,Shaw,2024,1394
7014,THEFT/OTHER,Sixteenth Street Heights,2024,839
7015,THEFT F/AUTO,Columbia Heights,2024,1545
7016,THEFT/OTHER,Capitol Hill,2024,1138
7017,THEFT/OTHER,Navy Yard,2024,606
7018,THEFT F/AUTO,Columbia Heights,2024,1545
7019,THEFT/OTHER,Navy Yard,2024,606
7020,THEFT/OTHER,Sixteenth Street Heights,2024,839
7021,THEFT F/AUTO,Shaw,2024,1394
7022,BURGLARY,Sixteenth Street Heights,2024,839
7023,MOTOR VEHICLE THEFT,Anacostia,2024,177
7024,THEFT/OTHER,Shaw,2024,1394
7025,THEFT/OTHER,Navy Yard,2024,606
7026,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
7027,BURGLARY,U Street Corridor,2024,287
7028,THEFT/OTHER,Shaw,2024,1394
7029,THEFT/OTHER,Dupont Circle,2024,696
7030,THEFT F/AUTO,Capitol Hill,2024,1138
7031,THEFT/OTHER,Navy Yard,2024,606
7032,THEFT/OTHER,Dupont Circle,2024,696
7033,THEFT/OTHER,Dupont Circle,2024,696
7034,THEFT F/AUTO,Dupont Circle,2024,696
7035,THEFT/OTHER,Adams Morgan,2024,686
7036,THEFT F/AUTO,Capitol Hill,2024,1138
7037,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
7038,THEFT/OTHER,Capitol Hill,2024,1138
7039,THEFT/OTHER,Dupont Circle,2024,696
7040,THEFT F/AUTO,Capitol Hill,2024,1138
7041,MOTOR VEHICLE THEFT,Navy Yard,2024,606
7042,THEFT/OTHER,Adams Morgan,2024,686
7043,THEFT/OTHER,Dupont Circle,2024,696
7044,THEFT/OTHER,Petworth,2024,433
7045,THEFT/OTHER,Sixteenth Street Heights,2024,839
7046,THEFT/OTHER,Adams Morgan,2024,686
7047,THEFT/OTHER,Capitol Hill,2024,1138
7048,THEFT F/AUTO,Navy Yard,2024,606
7049,THEFT/OTHER,Dupont Circle,2024,696
7050,THEFT/OTHER,Dupont Circle,2024,696
7051,THEFT/OTHER,Columbia Heights,2024,1545
7052,THEFT/OTHER,Columbia Heights,2024,1545
7053,THEFT/OTHER,Capitol Hill,2024,1138
7054,MOTOR VEHICLE THEFT,Anacostia,2024,177
7055,THEFT/OTHER,Columbia Heights,2024,1545
7056,THEFT/OTHER,Columbia Heights,2024,1545
7057,THEFT/OTHER,Adams Morgan,2024,686
7058,THEFT F/AUTO,Navy Yard,2024,606
7059,THEFT/OTHER,U Street Corridor,2024,287
7060,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
7061,THEFT/OTHER,Dupont Circle,2024,696
7062,THEFT/OTHER,Capitol Hill,2024,1138
7063,MOTOR VEHICLE THEFT,NoMa,2024,370
7064,ROBBERY,Columbia Heights,2024,1545
7065,THEFT F/AUTO,Capitol Hill,2024,1138
7066,THEFT/OTHER,Dupont Circle,2024,696
7067,THEFT F/AUTO,Capitol Hill,2024,1138
7068,THEFT/OTHER,Columbia Heights,2024,1545
7069,THEFT/OTHER,Columbia Heights,2024,1545
7070,THEFT/OTHER,U Street Corridor,2024,287
7071,THEFT/OTHER,Dupont Circle,2024,696
7072,MOTOR VEHICLE THEFT,Shaw,2024,1394
7073,THEFT/OTHER,U Street Corridor,2024,287
7074,MOTOR VEHICLE THEFT,NoMa,2024,370
7075,MOTOR VEHICLE THEFT,NoMa,2024,370
7076,ROBBERY,Capitol Hill,2024,1138
7077,THEFT/OTHER,Adams Morgan,2024,686
7078,MOTOR VEHICLE THEFT,Shaw,2024,1394
7079,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
7080,THEFT/OTHER,Columbia Heights,2024,1545
7081,THEFT/OTHER,Capitol Hill,2024,1138
7082,THEFT/OTHER,Capitol Hill,2024,1138
7083,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
7084,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
7085,THEFT/OTHER,Capitol Hill,2024,1138
7086,THEFT/OTHER,Dupont Circle,2024,696
7087,THEFT F/AUTO,Petworth,2024,433
7088,THEFT F/AUTO,Dupont Circle,2024,696
7089,THEFT/OTHER,NoMa,2024,370
7090,ROBBERY,Columbia Heights,2024,1545
7091,THEFT/OTHER,Shaw,2024,1394
7092,THEFT/OTHER,Dupont Circle,2024,696
7093,THEFT/OTHER,Shaw,2024,1394
7094,THEFT/OTHER,Anacostia,2024,177
7095,THEFT/OTHER,Dupont Circle,2024,696
7096,THEFT F/AUTO,Capitol Hill,2024,1138
7097,THEFT/OTHER,NoMa,2024,370
7098,THEFT/OTHER,Adams Morgan,2024,686
7099,THEFT/OTHER,Petworth,2024,433
7100,ROBBERY,Sixteenth Street Heights,2024,839
7101,THEFT F/AUTO,Navy Yard,2024,606
7102,THEFT/OTHER,Dupont Circle,2024,696
7103,THEFT F/AUTO,Columbia Heights,2024,1545
7104,THEFT F/AUTO,U Street Corridor,2024,287
7105,THEFT/OTHER,Shaw,2024,1394
7106,THEFT/OTHER,Petworth,2024,433
7107,THEFT/OTHER,Sixteenth Street Heights,2024,839
7108,THEFT/OTHER,Sixteenth Street Heights,2024,839
7109,THEFT/OTHER,Sixteenth Street Heights,2024,839
7110,MOTOR VEHICLE THEFT,Navy Yard,2024,606
7111,BURGLARY,Adams Morgan,2024,686
7112,THEFT/OTHER,NoMa,2024,370
7113,THEFT/OTHER,Petworth,2024,433
7114,ROBBERY,Adams Morgan,2024,686
7115,THEFT/OTHER,Dupont Circle,2024,696
7116,THEFT F/AUTO,Columbia Heights,2024,1545
7117,THEFT/OTHER,Columbia Heights,2024,1545
7118,THEFT F/AUTO,Navy Yard,2024,606
7119,THEFT F/AUTO,Shaw,2024,1394
7120,THEFT/OTHER,Sixteenth Street Heights,2024,839
7121,BURGLARY,Adams Morgan,2024,686
7122,THEFT/OTHER,Adams Morgan,2024,686
7123,ROBBERY,Shaw,2024,1394
7124,THEFT/OTHER,Capitol Hill,2024,1138
7125,ROBBERY,Shaw,2024,1394
7126,THEFT/OTHER,Sixteenth Street Heights,2024,839
7127,ROBBERY,Petworth,2024,433
7128,THEFT/OTHER,NoMa,2024,370
7129,THEFT/OTHER,Navy Yard,2024,606
7130,BURGLARY,Columbia Heights,2024,1545
7131,THEFT F/AUTO,Shaw,2024,1394
7132,ROBBERY,Columbia Heights,2024,1545
7133,THEFT/OTHER,Dupont Circle,2024,696
7134,ROBBERY,Columbia Heights,2024,1545
7135,THEFT F/AUTO,Shaw,2024,1394
7136,THEFT/OTHER,Navy Yard,2024,606
7137,THEFT/OTHER,Navy Yard,2024,606
7138,THEFT/OTHER,Navy Yard,2024,606
7139,THEFT F/AUTO,Petworth,2024,433
7140,THEFT/OTHER,Capitol Hill,2024,1138
7141,THEFT/OTHER,Capitol Hill,2024,1138
7142,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
7143,THEFT F/AUTO,Capitol Hill,2024,1138
7144,THEFT F/AUTO,Sixteenth Street Heights,2024,839
7145,MOTOR VEHICLE THEFT,NoMa,2024,370
7146,ROBBERY,U Street Corridor,2024,287
7147,THEFT/OTHER,Shaw,2024,1394
7148,THEFT F/AUTO,Sixteenth Street Heights,2024,839
7149,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
7150,THEFT/OTHER,Columbia Heights,2024,1545
7151,THEFT/OTHER,Adams Morgan,2024,686
7152,THEFT F/AUTO,Capitol Hill,2024,1138
7153,THEFT/OTHER,Sixteenth Street Heights,2024,839
7154,THEFT/OTHER,Capitol Hill,2024,1138
7155,THEFT F/AUTO,Sixteenth Street Heights,2024,839
7156,THEFT/OTHER,Dupont Circle,2024,696
7157,ROBBERY,Columbia Heights,2024,1545
7158,THEFT/OTHER,Sixteenth Street Heights,2024,839
7159,THEFT F/AUTO,Petworth,2024,433
7160,THEFT F/AUTO,Adams Morgan,2024,686
7161,THEFT F/AUTO,Columbia Heights,2024,1545
7162,THEFT/OTHER,Shaw,2024,1394
7163,THEFT/OTHER,Shaw,2024,1394
7164,THEFT F/AUTO,Shaw,2024,1394
7165,THEFT/OTHER,Navy Yard,2024,606
7166,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
7167,THEFT/OTHER,NoMa,2024,370
7168,THEFT F/AUTO,Navy Yard,2024,606
7169,THEFT F/AUTO,Columbia Heights,2024,1545
7170,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
7171,THEFT/OTHER,Navy Yard,2024,606
7172,MOTOR VEHICLE THEFT,Navy Yard,2024,606
7173,THEFT/OTHER,Capitol Hill,2024,1138
7174,THEFT/OTHER,U Street Corridor,2024,287
7175,THEFT F/AUTO,Adams Morgan,2024,686
7176,THEFT/OTHER,Columbia Heights,2024,1545
7177,THEFT F/AUTO,Anacostia,2024,177
7178,THEFT/OTHER,Shaw,2024,1394
7179,THEFT/OTHER,Shaw,2024,1394
7180,MOTOR VEHICLE THEFT,Navy Yard,2024,606
7181,BURGLARY,Columbia Heights,2024,1545
7182,THEFT F/AUTO,Petworth,2024,433
7183,THEFT/OTHER,Columbia Heights,2024,1545
7184,THEFT/OTHER,Anacostia,2024,177
7185,THEFT F/AUTO,Columbia Heights,2024,1545
7186,MOTOR VEHICLE THEFT,Shaw,2024,1394
7187,THEFT/OTHER,Dupont Circle,2024,696
7188,THEFT/OTHER,Navy Yard,2024,606
7189,ROBBERY,Shaw,2024,1394
7190,THEFT F/AUTO,Dupont Circle,2024,696
7191,THEFT F/AUTO,Dupont Circle,2024,696
7192,THEFT/OTHER,Petworth,2024,433
7193,SEX ABUSE,NoMa,2024,370
7194,THEFT F/AUTO,Shaw,2024,1394
7195,THEFT F/AUTO,Shaw,2024,1394
7196,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
7197,ROBBERY,Columbia Heights,2024,1545
7198,THEFT/OTHER,Sixteenth Street Heights,2024,839
7199,THEFT F/AUTO,Columbia Heights,2024,1545
7200,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
7201,ROBBERY,Columbia Heights,2024,1545
7202,THEFT/OTHER,Columbia Heights,2024,1545
7203,THEFT F/AUTO,Capitol Hill,2024,1138
7204,THEFT F/AUTO,Shaw,2024,1394
7205,MOTOR VEHICLE THEFT,Navy Yard,2024,606
7206,THEFT/OTHER,Columbia Heights,2024,1545
7207,THEFT F/AUTO,Sixteenth Street Heights,2024,839
7208,THEFT/OTHER,Columbia Heights,2024,1545
7209,THEFT F/AUTO,Shaw,2024,1394
7210,THEFT F/AUTO,Columbia Heights,2024,1545
7211,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
7212,THEFT/OTHER,Adams Morgan,2024,686
7213,THEFT F/AUTO,Columbia Heights,2024,1545
7214,THEFT F/AUTO,U Street Corridor,2024,287
7215,ROBBERY,Anacostia,2024,177
7216,THEFT/OTHER,Capitol Hill,2024,1138
7217,THEFT F/AUTO,NoMa,2024,370
7218,MOTOR VEHICLE THEFT,NoMa,2024,370
7219,THEFT F/AUTO,Shaw,2024,1394
7220,THEFT/OTHER,Dupont Circle,2024,696
7221,THEFT/OTHER,NoMa,2024,370
7222,THEFT/OTHER,Dupont Circle,2024,696
7223,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
7224,THEFT F/AUTO,Navy Yard,2024,606
